,Unnamed: 0,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language,tag
811,5930,1313978757737111553,2020-10-07 23:05:23,"@quiz_OW @ASUS_ROG @9GAG It has a dock, but there is no desktop mode a la Samsung DeX; it's just screen mirroring. Very different experience and use cases. 

The mapping software does look to allow mapping functions to at least a keyboard (not sure about mouse movement though) so I'll give you that bit.",nickthaskater,,,Greater Vancouver,en,neutral
812,1786,1313978760828514317,2020-10-07 23:05:23,@MKBHD what do you think of the samsung s20 5g cell phone? i want your real thoughts on it.,JohnDEcholsJr3,,,"Belpre, OH",en,neutral
813,5185,1313978825852817408,2020-10-07 23:05:39,"@MaxPlay34433882 hey there, I just found your new app on my Samsung TV app store. How can I enter my server information in the app so I can watch my service?",dutchman,,,"Connecticut, USA",en,neutral
814,2644,1313981318036815872,2020-10-07 23:15:33,"Got a new @SamsungMobile #S20FE and gotta say, it's really nice. Reeeeaaaaaallllly enjoying the 120hz screen. Also the back is super nice and wonderful to hold. Only downside is I've got less room in my pocket.",TotallyGeeky,,,Alaska,en,positive
826,4491,1314003615561003016,2020-10-08 00:44:09,Still can't believe how many features are packed into this #samsung phone! Price is nice too for such good specs! https://t.co/0lvyTgRkCv,JessNixdorf,,,"Erie, PA",en,positive
831,4490,1314016317033381888,2020-10-08 01:34:37,"I have this Samsung pay thing at the bottom of my screen, and I don't want to make a Samsung account just to get it to fuck off.",TheSecretPony,,,"Texas, USA",en,negative
835,791,1314023476001374210,2020-10-08 02:03:04,@SamsungSupport @SamsungMobileUS I can't link PayPal to Samsung Pay because the PayPal fields I need to fill in are not showing on the screen. They're off screen on the left side. Please see attached screen shot. I tried switching to the desktop site but that didn't work either. https://t.co/Ub34C4vYvd,SamNKhoury,,,"New Hyde Park, NY",en,negative
840,5597,1314033876977688577,2020-10-08 02:44:24,It's these trashy Samsung phone's auto correct.,TheOfficerTatum,,,"Arizona, USA",en,negative
841,1641,1314034537911943168,2020-10-08 02:47:02,and yes that is a Samsung Alias 2 that I am holding to this day the coolest phone I have ever owned take me back https://t.co/5lsvFXpLgJ,Amanda_Rae_Kane,,,university of iowa,en,positive
853,4624,1314068857326166016,2020-10-08 05:03:24,🦋 LOVING THE SAMSUNG GALAXY Z FLIP 5G!!! 🦋 @SamsungMobileUS innovation meets throwback vibes This phone is ✨IMMACULATE✨ #SamsungPro #SamsungElite https://t.co/TZhiHamH9t,VanyNadi,,,"Portland, OR",en,positive
854,6014,1314073029102665729,2020-10-08 05:19:59,Dude I love this camera on my Samsung galaxy 10 @SamsungMobile https://t.co/SVX91lXO45,GaymerGirl986x,,,"Ohio, USA",en,positive
858,6130,1314081175732801536,2020-10-08 05:52:21,"@dudaftjelena Nah millies doesn’t count, Samsung camera is trash and she has a filter on😌",sararr1999,,,"California, USA",en,negative
866,4830,1314106907322314753,2020-10-08 07:34:36,Asking on behalf of friend as she asked me this question and I don't know what to say.. I usually wait until my mobile turns to worst situation.. She's using s9+. She asked is it worth to buy s20 or wait for next edition? Samsung pro's please pour your inputs..,_blissful_girl_,,,🇮🇳 🇺🇸,en,neutral
886,4488,1314169577262084098,2020-10-08 11:43:37,"thank you Samsung #SamsungF41 don't worry anymore of charging the phone while travelling as  6000mAh battery is there now which is great news super
@SamsungIndia",Manisha38410846,,,hindostan,en,positive
887,1634,1314169730198990848,2020-10-08 11:44:14,"Wow love a Another smartphone is coming for Samsung user with a 6000mAh Bettry. 
#SamsungF41",mh376062,,,Hindostan,en,positive
892,1633,1314175394707386371,2020-10-08 12:06:44,"@jmwilt17 The S20 U got a bad rap at first because of the auto focus bug and the 100x zoom. A bunch of reviewers trashed Samsung and the S20 U over these two issues. They didn't even let Samsung fix the auto focus bug with software updates before they said it was a ""defective device"".",mkostial05,,,"St Louis, MO",en,negative
909,4484,1314188479962640384,2020-10-08 12:58:44,"@SamsungMobile @BTS_twt So is this for the phone, or perfume?",KAETHOStv,,,"Utah, USA",en,neutral
916,4811,1314198223385497600,2020-10-08 13:37:27,"@pachi72 @SamsungMobileUS Thank you, there's so much to love about this device. Samsung really put the best of everything in the S20FE.",iamwaynegilbert,,,"Brooklyn, NY",en,positive
922,2119,1314201205237833729,2020-10-08 13:49:18,@1MintyS @SamsungMobileUS Do you want the screen with frame or just a normal screen with no frame?,Ben82234751,,,"Houston, TX",en,neutral
928,2993,1314208828569776132,2020-10-08 14:19:36,"@space_noodler @SamsungMobileUS 👆This. If you can't, the flip-phone feature is pointless.",Rawr_b4_coffee,,,Michigan,en,negative
937,2254,1314215415439130624,2020-10-08 14:45:46,The new Samsung FE phone looks interesting and it doesnt have that stupid curved edge! Guess I'll wait for a sale to buy it.,MicahsGlass,,,"South Portland, ME",en,positive
939,2866,1314215791462547459,2020-10-08 14:47:16,"So my @SamsungMobile #S20 wasn't downloading MMS messages so I restarted it and when the phone turned back on all of my home screens were deleted. Widgets, apps, and all. This is so frustrating @SamsungUS !!!!",SalTrifilio,,,"Boston, MA",en,negative
950,1918,1314226499290124288,2020-10-08 15:29:49,"Old #sketch. Lips I did on my @SamsungMobileUS phone.
#hecticgraphics 
#hectorcantres 
#artwork
#lips 
#note #phone
#Sketching 
@SamsungMobile https://t.co/wjGuppgoUG",HectorCantres,,,USA,en,neutral
953,4794,1314234155006263299,2020-10-08 16:00:14,"Source confirmed that #Samsung has cancelled plans for a new Note in its smartphone lineup next year.

https://t.co/SEgu7nyamX 

The decision has been finalized internally.",itworldca,,,Toronto Ontario Canada,en,neutral
955,5146,1314235644508540930,2020-10-08 16:06:09,@AceLuceroTech @pachi72 @SamsungMobileUS I have to agree it's such a premium device.,iamwaynegilbert,,,"Brooklyn, NY",en,positive
961,6117,1314243563312443397,2020-10-08 16:37:37,I helped @TINARAES from @GenG get through the @SamsungMobileUS #MysticMapMayhem Escape map! Seriously such a good map by @quantumbuilds. LOVED the future and past concept. Check it out guys: https://t.co/r9w1r923f1 https://t.co/JgVD8l200y,MustardPlays,,,"Utah, USA",en,positive
964,5925,1314249130533957641,2020-10-08 16:59:44,"Writing a bunch of emails on my phone and addressing them to people's usernames. My auto-correct is going HAM.

If you get an email from me and, instead of your name, there's a list of ingredients for cupcakes or some deep space star cluster, blame Samsung. https://t.co/zHCrob0KoI",TheHunterWildTV,,,"Seattle, WA",en,negative
967,258,1314254657238241280,2020-10-08 17:21:42,"@tarrabyte We do like your idea for a custom case with a paw print, however, we do not have the option to customize the Samsung S9+. Do you plan to upgrade your device soon?",OtterBox,,,"Fort Collins, CO",en,neutral
968,1491,1314259657679044609,2020-10-08 17:41:34,"@VenusenaOW Oh, same! I will probably have a case that covers everything anyways but it's still nice to have a little bit of colour peeking through, I'm so tired of always getting a black phone. If I could get my hands on the samsung s20 bts edition though... it looks so good!🤯",Sasinett,,,Sweden,en,positive
970,1915,1314261380891996160,2020-10-08 17:48:25,"@YmiaX @Drfordjr @Bravo6ixxx @JuniorReyes17 @charlieINTEL I wouldn't know too much about that, I'm not really a phone guy. I just know that if you're wanting a decent phone for an OK price that Samsung's older models can work pretty well.",TheBagelBiscuit,,,United States,en,positive
973,368,1314267099074899968,2020-10-08 18:11:08,Imagine spending years developing a screen that can fold just to make a fucking flip phone 😂 Samsung what are you doing..,RVKITofficial,,,"New Jersey, USA",en,negative
979,3229,1314277958895403008,2020-10-08 18:54:18,@SmashSquadMMA @18v_official @JamesHartagram No ipod I have a Samsung phone,mduszka,,,michigan,en,neutral
982,744,1314281284626243585,2020-10-08 19:07:31,@SamsungSupport is there a direct line with the department that handles Samsung Access? Returned a device that was acknowledged via email. However the 7 business days to evaluate the return has passed and I have received no word.,Ny3Ranger,,,NYC,en,negative
985,2991,1314284269397778432,2020-10-08 19:19:22,"@SamsungMobileUS thanks for following me! 
Love the product, if you ever want to send me a free phone I promise I'll never stop you 😄",ChrisHoroshak,,,"Eveleth, MN",en,positive
989,1429,1314285695926632449,2020-10-08 19:25:02,Can you name all of these Samsung phones? https://t.co/vPzbGvbTJv,TechPathTV,,,"Fort Lauderdale, Florida",en,neutral
994,3160,1314287389590814720,2020-10-08 19:31:46,"@bernstein_lynn @Samsung @JRRaphael According to Samsung's privacy policy, audio and video are FAIR GAME. I screenshoted that section above. If you use a Samsung phone, you essentially consent to Samsung spying on you. Literally.",MarkTurnerNC,,,"Raleigh, NC, USA",en,negative
999,736,1314293364582486016,2020-10-08 19:55:31,@JMillionNYC @TMobile @SamsungMobileUS @SamsungMobile Tell me more about this phone.. I want it,HaTTa_IRL,,,NYC,en,positive
1001,5407,1314295780816101380,2020-10-08 20:05:07,@Joe_wrighttt None as they don't have what my phone has freedom to make it my own device and I have the Samsung Galaxy Note 20 Ultra 5G and it's a beast compared to these toys.,Tagonn2321,,,"Dallas, NC",en,positive
1004,2922,1314300996869332996,2020-10-08 20:25:50,"Just shipped off my Samsung S9, bye phone!",adrieedwards,,,"Chicago, IL",en,neutral
1005,3283,1314302324131598336,2020-10-08 20:31:07,@SamsungMobileUS Samsung has piss poor customer service and I will NEVER buy another Samsung phone!,2007RainGlide,,,United States,en,negative
1006,3034,1314302626788511749,2020-10-08 20:32:19,Ok my two year old @SamsungSupport smart tv broke yesterday where half the screen went dark. I was ok with it during the debate because it covered Pence’s face and I didn’t have to look at hime. Now I’m just mad a tv only two years old is not working. Damn you @SamsungUS,dougied86,,,"Mission, KS",en,negative
1008,1552,1314305447784935424,2020-10-08 20:43:32,"TFW you try to read a Note in your phone and the new version tries to tell you that you now need an ADD ON app and everytime you try to install it the app crashes. Thanks @SamsungMobile might want to rethink that. Just when Notes was starting to become handy.
#samsungbugs https://t.co/Vd7jOlM46D",LindaWonder,,"Maplewood, MN","Twin Cities, MN",en,negative
1010,1623,1314309412119404544,2020-10-08 20:59:17,@MikeSievert @universalwins @TMobile @SamsungMobileUS I love Samsung! I need this device!,asniadecki98,,,"South Bend, IN, United States",en,positive
1012,1761,1314317379137163269,2020-10-08 21:30:56,NGL I just got my first @Samsung phone and I'm actually a lot happier with it than expected. The Note 20 Ultra is a phenomenal piece of kit. Still sad my OnePlus 7 Pro crapped out randomly.,untraceablez,,,"Chicago, IL",en,positive
1014,3441,1314323491819225088,2020-10-08 21:55:14,"New phone. @SamsungMobile #galaxyS20
#thursdayvibes 
#nerd https://t.co/cbRWh1qX15",ShawnFitzgibbon,,,"South Boston, Massachusetts",en,neutral
1015,3158,1314326122063167494,2020-10-08 22:05:41,Oh... My. I just tried Xbox game pass on my new (work) Samsung S20. I can litterally play most of my Xbox games on my phone 😲😲😲 This might be the point where I decide to get the Xbox X.,razumasu,,,Denmark,en,neutral
1016,5591,1314327163265445888,2020-10-08 22:09:49,Starting to finally get used to the new Android gestures after One UI 2.5 turned them on as a thing across Android on Samsung devices. The extra screen real estate on my Note 10+ is so interesting.,Neybulot,,"Austin, TX","Austin, TX",en,positive
1018,4770,1314327529021493248,2020-10-08 22:11:16,"@SamsungCanada has 0 empathy. They sell you $2779.99 before tax phone, wrapped in glass, no accessories available at launch. You crack your phone n they shrug their shoulders. Looking at my situation you can't help me at all? Baffled and very disappointed @SamsungMobile @samsung",xepher89,,,"Toronto, Ontario",en,negative
1019,1621,1314328407296049152,2020-10-08 22:14:45,"@Mintmobile heard nothing but good things from y'all

Plus I'm a huge Reynolds fan, so...y'know. You basically already won my heart and body over. Now you have my wallet. 

Now if you'll excuse me, I need to go watch Foolproof on my Samsung Smart TV while drinking American Aviation Gin.",KaelArts,,,"Tennessee, USA",en,neutral
1020,4622,1314329343988961283,2020-10-08 22:18:29,@jscukanec Haven’t been able to convince Heather to let you get “The Wall” from Samsung? You’ve saved money by not going for the last 7 months and 292” should make up for the theater screen. Plus you never have to watch a movie with your brother again.,AuggieFord,,,"Portland, OR",en,neutral
1022,1550,1314342417412296704,2020-10-08 23:10:26,@SamsungSupport @SamsungMobileUS why the note 10 plus screen is so easily cracked? Literally had it in my back pocket for 10 mins car ride and it got cracked. Will warranty cover this?,timhuynh94,,,eden prairie minnesota,en,negative
1023,1130,1314343412234149889,2020-10-08 23:14:23,@MaxWinebach 3 weeks now waiting to get a replacement from Samsung Care+(Asurion). Front screen is destroyed and not responding anymore.,imosvi,,,"New York, USA",en,negative
1024,1549,1314348323999023105,2020-10-08 23:33:54,Can you name all of these Samsung phones? https://t.co/GWTG0uIZ6h - @YouTube,Silverkey027,,,cloud,en,neutral
1029,3032,1314359370839449600,2020-10-09 00:17:48,@douxyoon i saw 2! one for samsung phone and another for hyundai car.,ladyybangtan,,,Louisiana,en,neutral
1031,2865,1314360129983254528,2020-10-09 00:20:49,@tweetlee_dee I’m not that confident about that part. 1 of the mistakes I made was connecting the tile to my iPad instead of my Samsung phone. Before I realized my error it showed my iPad’s location as my back door neighbor’s address! So it’s not going to show me where it is in my house. 🙄,sylvanaire,,,Central Maine,en,neutral
1038,4762,1314372542757470209,2020-10-09 01:10:08,"@SamsungMobile @SamsungMobileUS hey there. I've noticed recently with my Galaxy S20, that my photos don't come in fully focused. There is always a selection that is unfocused. Is this a camera issue or a me issue? Photo for example. https://t.co/9pEsrVGhLt",markvidreiro,,,"Elkridge, MD",en,negative
1039,108,1314374554030989312,2020-10-09 01:18:08,"Another reminder: this @SamsungMobileUS 
S10+ is the worst phone i have ever had.",bruce4nv,,"Henderson, NV",,en,negative
1042,1122,1314376700197830657,2020-10-09 01:26:39,"@zeninawad @waltshaub Also since there is a character limit in twitter you can type as long as you want in samsung notes, Screen shot it and add it as a tweet",seaport1961,,,"New York, USA",en,neutral
1043,5918,1314377147725692930,2020-10-09 01:28:26,@RealBobbyPlays I'm a controller player that plays on a Samsung s20 phone,PKontrol07,,,"Portland, OR",en,neutral
1045,4475,1314380975300923394,2020-10-09 01:43:39,"@vwbusguy @Samsung I'm interested to know what you think. I've been extremely happy with my Samsung Galaxy Watch Active 2 (even though it's a horribly named product), but I really like the smaller footprint of fitness bands and keep waiting for them to get enough features to make me switch.",TheMaxamillion,,,Texas,en,positive
1046,1617,1314384536604680192,2020-10-09 01:57:48,"I have the camera. A small Samsung that is no longer made. Works perfectly well. It can record up to four hours of 720p video. I have the headband that fits my dog pretty well. 
Could be a bit more snug. I have a plan. The 3M Velcro strips are like concrete once they stick. WAIT.",JimShoe68100547,,,Central Illinois,en,positive
1048,174,1314385422043275264,2020-10-09 02:01:19,@TheMaxamillion @Samsung I pre-ordered it through the Shop Samsung app on my phone.,vwbusguy,,,"Los Angeles, CA",en,neutral
1050,1910,1314386111498772480,2020-10-09 02:04:03,@TheNickSutton @AndroidPolice Everyone expect samsung junk phone owner's I sold my note 10 after 10 days,ali_kurdy,,,USA,en,negative
1055,1757,1314390730341744640,2020-10-09 02:22:24,"@vwbusguy @Samsung I don't really want a smart watch so much as I want my notifications on my wrist in a meaningful way. I don't even need to be able to reply to them, just read and potentially dismiss. I know most fit bands do this but I'm still waiting for some magical balance for my preferences.",TheMaxamillion,,,Texas,en,neutral
1058,107,1314393855370780672,2020-10-09 02:34:50,"@SamsungMobileUS your tech support is a joke. 

Next time...just say ""restore home screen"" backup.

That took 1 minute.

You wasted like 30 minutes of my time",jarrodweise,,"Phoenix, AZ",Holodeck,en,negative
1059,2562,1314396323865595904,2020-10-09 02:44:38,I just found out that my Samsung galaxy a21 phone has 4 cameras i like that 🥰🥰,SeanGri39916913,,,"Roanoke, VA",en,positive
1060,3086,1314398347390865408,2020-10-09 02:52:41,@SamsungMobileUS Can't wait for mine to arrive been waiting for a phone like this.,PraxicWarlock,,,"Pennsylvania, USA",en,positive
1061,3152,1314398675855171584,2020-10-09 02:53:59,@thesnowman21 @MASTER___CHlEF @xDgballin305x @_XboxNews Get you a Galaxy S20. You'll have a better phone and you'll get the best possible experience with Gamepass Streaming. Plus MS and Samsung are hardware partners.,KyloKen_XA,,,"North Carolina, USA",en,positive
1068,1756,1314412059287789569,2020-10-09 03:47:10,@SamsungSupport I bought new Samsung S8 in January after 6 month it got heat slowly. Now it’s become a issue whenever using mobile for long hours/calls/charging:(,nagarajan_ravi_,,,"Texas, USA",en,negative
1071,5917,1314419346504994818,2020-10-09 04:16:07,LF way to combine Asus ROG Phone 3 screen and speakers with Samsung Galaxy S20 Ultra camera system,MalwareMinigun,,,"Redmond, Washington",en,neutral
1072,171,1314424462826065920,2020-10-09 04:36:27,"Samsung lost the laptop I sent in for repair and then says its my fault. The one that stopped working after 26 days.

The one I had to spend 2 days on the phone to get a tech to finally admit maybe the device needed replacement.

Cool. That's $800 gone.",KirinDave,,,"San Francisco, CA",en,negative
1073,170,1314427270656790528,2020-10-09 04:47:36,@ImitableMass Samsung A51 is also a good choice. I work in the cell phone industry so I have some good knowledge.,YoSoyEpic,,,Los Angeles,en,positive
1077,168,1314444525956329472,2020-10-09 05:56:10,I just found the music I used to have in my little Samsung slide phone 🥺,lovelylawrencee,,,"Los Angeles, CA",en,neutral
1086,3427,1314486101680287744,2020-10-09 08:41:23,"@didmckinley Hello there.....it's just a Samsung S10 phone,  all i do is put it on auto correct after pic is taken.",dip1951,,,worcester,en,neutral
1089,166,1314520261467619329,2020-10-09 10:57:07,"@SamsungIndia I personally loved the CLOUD MINT 🌿💚🌲colour. Goes really well with the triple camera setup. Looking forward to get my hands on one😍
#GalaxyS20FE #Samsung #ContestAlert 
@SamsungIndia",coffeeloveranil,,,"South San Francisco, CA",en,positive
1094,5493,1314534262876647425,2020-10-09 11:52:45,"Absolutely love the Pin to Screen feature on my @SamsungMobileUS. Snap, drop, send. Its that easy.  #GalaxyNote20Ultra5G #GalaxyTips https://t.co/Nx7jb05lbk",troyglidden,,,"Murfreesboro, TN",en,positive
1097,1906,1314537602695921664,2020-10-09 12:06:02,@SamsungMobile @BTS_twt I love you buy me the phone juicyseyo,softservehoseok,,,United States,en,positive
1098,2862,1314539635096326144,2020-10-09 12:14:06,I have to buy a new phone today 🙃 I have a samsung currently but it took a shit after 5 years,danibae13,,,wonderland,en,negative
1101,6099,1314542531150000131,2020-10-09 12:25:37,Samsung really did amazing with all the ads. Will never say anything bad about y’all phone anymore https://t.co/nWZE3lqWWa,joonie0clock,,,Moon,en,positive
1102,3276,1314544085869371392,2020-10-09 12:31:47,I got a Samsung folding phone that why when I go on google maps in it I can pretend I'm unfolding a map from the glove compartment,ElPenguinito,,,USA,en,neutral
1103,1106,1314545268986175489,2020-10-09 12:36:29,@SamsungMobile @lovemazejikook @BTS_twt Those ads are soooo good. My next phone will be a Samsung for sure.,CWinFla,,,"Florida, USA",en,positive
1112,2112,1314556738432045057,2020-10-09 13:22:04,@MochiLover95 @BTS_twt I need to speak with Samsung about this .... I'm already getting the phone but this is extreme torture and I need my lawyer. https://t.co/3ZhdavGR8m,KaiKwi,,,"Houston, TX",en,negative
1113,3027,1314558612170211333,2020-10-09 13:29:31,@MyStraightTalk NOT good if your phone ever breaks. SAMSUNG Phone froze up it was under warranty been dealing with this b.s. since 9/21,CarlalThomas,,,"Fort Smith, Arkansas",en,negative
1116,164,1314560410314448899,2020-10-09 13:36:39,"@SamsungIndia For a college student like me its really important that my phone packs enough juice🔋⚡ to last a complete day and with the #GalaxyS20FE it's no problem at all.
 
With its 4500mAH battery🔋 it would last the entire day with a single charge.

#Samsung #ContestAlert @SamsungIndia",coffeeloveranil,,,"South San Francisco, CA",en,positive
1126,5709,1314574272854097922,2020-10-09 14:31:44,@samsung customer service has been really disappointing the last 5 times speaking with them. Over the last couples months I have been really displeased with them. For the first time since 2013 I’m not even using them as my main phone! That’s how displeased I am with them.,iamlegendoyle,,,Charlotte NC,en,negative
1131,2860,1314583658423103489,2020-10-09 15:09:02,Okay so my Samsung Galaxy S9+ is starting to get full thanks to the updates. Is the Samsung Galaxy S20 worth it? I may need to get a new phone soon.,JamesSinko,,,"Caribou, ME",en,neutral
1145,4736,1314601339683565570,2020-10-09 16:19:18,@LewLater @UnboxTherapy Samsung  Note is complete device + s-pen for everyday use.  The best👌,alecmarche,,,Macedonia,en,positive
1147,5658,1314602358161121280,2020-10-09 16:23:20,@samsung does not honor their warranty. Be careful buying their watch. Techsup will not help you. #galaxywatch,RedwoodGroveInc,,,"Pleasant Grove, UT",en,negative
1154,1899,1314612740355358720,2020-10-09 17:04:36,"@snarkgrapefruit I didn't see your tweet that has others in a tizzy. However, I did just get a new phone that I love! Samsung S20FE. It's 5g, looks and feels great. I traded in my Samsung Galaxy 7edge, which was ancient, but I also loved.",janis_alpine,,,United States,en,positive
1165,5705,1314626206306840582,2020-10-09 17:58:06,@iamwaynegilbert @SamsungMobileUS I thought you had a note 20 already? enjoy your new phone,Liv_Noah_Benson,,,"Fredericksburg, VA",en,positive
1166,159,1314626736726765569,2020-10-09 18:00:13,"When I lived in Pusan, I had a Samsung phone that I loved. The company is so innovative. I believe they can also be green. Call on @Samsung to divest from coal at once via @NRDC https://t.co/4cgpSxEujJ",sarikarina,,,"Riverside, CA",en,positive
1169,158,1314630136252293125,2020-10-09 18:13:43,"@SamsungSupport Thanks I'll look into that but it doesn't help me. I want to use the watch effectively for business. As a matter of pandemic protocols, my clients have to lmk when they arrive and wait in their car to hear back. While I'm cleaning and prepping, quick replies were very helpful",jordanalorraine,,,"Marina Del Rey, Los Angeles CA",en,positive
1172,157,1314631319096188930,2020-10-09 18:18:25,"@SamsungIndia Among all the spectacular features the #GalaxyS20FE. I loved the ""Night Mode"" 🌙🌝📸the most. What's better than being able to use the amazing 3 camera setup even in low light.

#Samsung #ContestAlert @SamsungIndia",coffeeloveranil,,,"South San Francisco, CA",en,positive
1173,3730,1314631684919300096,2020-10-09 18:19:53,@Liv_Noah_Benson @SamsungMobileUS Yes there was a trade-in involved. The S20 Ultra is packed and ready to go back Samsung. I love the S20FE so much as my other phone.,iamwaynegilbert,,,"Brooklyn, NY",en,positive
1174,6089,1314632799987564544,2020-10-09 18:24:18,"@iamwaynegilbert @SamsungMobileUS So awesome, enjoy your new phone 📱 👍",Liv_Noah_Benson,,,"Fredericksburg, VA",en,positive
1178,4149,1314637827313938432,2020-10-09 18:44:17,"@TiagoOBrandao @SamsungMobileUS Thank you, 🙌🙏 I ready have a great case for it and screen protection. I'm so happy this offer came in my inbox.",iamwaynegilbert,,,"Brooklyn, NY",en,positive
1183,1608,1314644262185775109,2020-10-09 19:09:51,@PurrrdyFeet @labute_e Im using a Samsung phone now.,DornblaserJosh,,,"Illinois, USA",en,neutral
1187,156,1314648417935585280,2020-10-09 19:26:22,"I have more phone case variations coming soon, Samsung versions included!",artbyalyssia,,,"San Pedro, Los Angeles",en,neutral
1193,320,1314654811074236418,2020-10-09 19:51:46,Nobody on the market make a better screen than Samsung,9248__,,,NYC,en,positive
1200,5582,1314665211614375940,2020-10-09 20:33:06,Do not buy the Samsung  Galaxy Z Fold 2 if your not willing to pay for screen replacements. Here I am one month later paying $400 for an outer screen replacement from a 2 ft fall onto tile. SAMSUNG SHOULD BE ASHAMED. @SamsungMobile,fallawayllc,,,TX,en,negative
1206,4144,1314671671979184128,2020-10-09 20:58:46,"@jordanbuan03 @Skobie1kanobie @MacRumors I did. You never listened. 

I compiled a list of stuff on why Samsung is better. Want me to repeat?

5G, on screen fingerprint, Samsung Pay, universal Facetime (duos), oneUI, widgets since 2012, wireless charging since 2012, OLED, 120 hz, back button, great cameras.",ottawauserr,,,"Ottawa, Ontario, Canada",en,positive
1218,2905,1314689216983568386,2020-10-09 22:08:29,@bennomatic @siracusa For what it’s worth I’ve been happy with my reasonably priced Samsung (Series 6 I believe) and my super cheap TCL (like $200ish used only for my kids viewing) however I’m far from picky about screen quality,joshpennington,,"Vineland, MI","St Jospeh, MI",en,positive
1219,1737,1314689547180150785,2020-10-09 22:09:48,"@streetgrind_ Oh man! Yeah you can get some great power upgrades depending on what you have. The samsung m2s are great. So convenient to build as well. If you are going ram, gskills for sure. That or teamgroup. 

The CPU and GPU are items for sure to watch.",Moshcrates,,,"Ohio, US",en,positive
1223,5579,1314696621398073344,2020-10-09 22:37:55,@rikupone i actually want to try that or a samsung a series phone,iRaven4522,,,Southeastern Texas,en,neutral
1227,683,1314705223407943680,2020-10-09 23:12:05,@Tank4Real I switched from Samsung . Phone messes up too quick,DazzlinPrinceza,,,"California, USA",en,negative
1229,152,1314713743943639040,2020-10-09 23:45:57,@lemonloveington The insanity maybe retarded by samsung nunchuck style 5g communication device,Glenn_Bourgeois,,,"Merced, CA",en,negative
1230,1602,1314716070083801088,2020-10-09 23:55:12,@Samsung My Galaxy active watch will not stay connected to my phone. It keeps disconnecting. And by sound so running down the battery. I have seen others have this issue too. What is the solution?,nini_ren,,,St. Louis,en,negative
1232,5094,1314717355935752194,2020-10-10 00:00:18,The Samsung Galaxy S20 FE 5G delivers all the phone performance most people need at a price more people can afford.​ https://t.co/4r0S1hr6hS,PCMag,,,"New York, NY",en,positive
1234,2021,1314717728918429696,2020-10-10 00:01:47,@EliteOkudah1 my uncle has a new Samsung and its camera is insane,SpookyJrue,,,getting an ass whooping,en,positive
1236,2521,1314721321675354112,2020-10-10 00:16:04,#FlashbackFriday Ten years ago I bought this camera... The #Samsung #NX100 It was so amazing. Fast forward to now did I ever imagine my mobile phone the #GalaxyNote20Ultra  would be my primary camera? This is innovation from @SamsungMobileUS #withGalaxy #Then &amp; #Now https://t.co/Sho3MREH5s,iamwaynegilbert,,,"Brooklyn, NY",en,positive
1238,4709,1314728065357033472,2020-10-10 00:42:51,@AvaGG @GenG @SamsungMobileUS What free phone did you get from this ad,VETTE____,,,"Toronto, Ontario",en,neutral
1239,4708,1314729532897755136,2020-10-10 00:48:41,"@alyssduh @BTS_twt No I didn't use an app. I have a Samsung. So I went to the settings on my phone, hit smart view &amp; all my smart TVs popped up on my phone. I selected the TV I wanted &amp; everything on my phone popped up. I went to the concert website &amp; watched the trailer &amp; it streamed perfectly.",QueenAlaina15,,,"Florida, USA",en,positive
1243,5911,1314736705514029056,2020-10-10 01:17:11,I'm about to buy a new phone! So excited!! Samsung S20. Now to figure it out! 🤔,Teresa4ever12,,"Seattle, WA",,en,positive
1249,1600,1314746655133106176,2020-10-10 01:56:44,"@SamsungMobileUS I was so excited when it came out, but I haven't upgraded yet due to my Dexcom G6 phone app not being compatible yet .  As a type 1 diabetic,  the app has been a life saver.",lupinebutterfly,,,"Bargersville, Indiana",en,positive
1260,4450,1314789551173447680,2020-10-10 04:47:11,"I have been a life long customer of @SamsungUS when it comes to tvs, but anymore the reliability stinks. I had a 55 8000 series in 2016 which died over a year and a half in and now my 49inch 8500 has lines through out the screen. I think it may be time to move away and try @Sony https://t.co/PV8BLvtTug",DHurray,,,Pittsburgh,en,negative
1262,308,1314794579430961152,2020-10-10 05:07:10,Man i need  a new phone tired of Samsung. That new Razr 5g looking nice though #RAZR,birdlovernelson,,,"Bethlehem,PA",en,negative
1265,1730,1314800971013386240,2020-10-10 05:32:33,"Sold my beloved Samsung Galaxy S10+ today. It was the longest I've kept one phone in close to a decade. Truly a phenomenal device. Gonna miss it a bit. Now, I'm in the Fold life.",BigRafTV,,,"Texas, USA",en,positive
1266,3018,1314814049415245825,2020-10-10 06:24:32,"Turns out I can’t live without Google services.

Found a good cheap Android phone. A smidge over RM300 (with today’s 10.10 offer), decent specs. Actually more than decent given the price. 

Also it’s a Samsung. Reputable, reliable. https://t.co/WuNOggvI5Y https://t.co/ZIXTv3E46P",brianlian,,,742 Evergreen Terrace,en,positive
1270,1890,1314847463509954561,2020-10-10 08:37:18,@Edsonbarron @SamsungMobile I love the look and sound but the connectivity is TERRIBLE. I can actually be holding my phone directly in front of me and still have issues pop up.,getatme_broseph,,,"Topeka, Kansas",en,negative
1271,4559,1314854297872498688,2020-10-10 09:04:28,Samsung ad damn it I left my room and came running back cause I thought my phone was ringing,SpangleAyee,,,Scotland,en,negative
