,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,tag
406,1308868704516673536,2020-09-23 20:39:51, Yeah i love what the  galaxysfe can do  plus i am going to trade in my galaxy note  for    off at mobile  Bring the cost of it down significantly  Always good to have an extra backup phone that is as powerful as this one is ,iamwaynegilbert,,,"Brooklyn, NY",positive
407,1308868747097182215,2020-09-23 20:40:01,galaxy s fe   samsung introduces   g  phone ,TechXplore_com,,,US,neutral
408,1308869498326351882,2020-09-23 20:43:00, Do you use your note  as your actual phone  i just traded my Samsung galaxy  plus for the galaxy note  ultra  still trying to figure everything out  is this new phone going to be better than the note  ,Liv_Noah_Benson,,,"Fredericksburg, VA",neutral
409,1308869889399103488,2020-09-23 20:44:33, My note  ultra is my main line the s ultra is my emergency line i always kept a third phone just in case of damages or theft ,iamwaynegilbert,,,"Brooklyn, NY",neutral
410,1308871227495383041,2020-09-23 20:49:52,So  where does one find the Samsung health monitor app for watch  active  ,MrCippy,,,"Pueblo, CO",neutral
411,1308871698989617155,2020-09-23 20:51:45, You got a Samsung or android device ,OCCoachM,,,"Grayson, GA",neutral
412,1308872283608559616,2020-09-23 20:54:04, This really is not a budget phone ,iamwaynegilbert,,,"Brooklyn, NY",neutral
413,1308872614727823361,2020-09-23 20:55:23,samsung phone support says the warranty is void and refuses to help  after like  minutes going in circles  they are transferring me   somewhere   this is insane  even if the terms said the warranty does not cover root  nowhere do they say that root voids the entire warranty ,Wander1236,,,Pennsylvania,negative
414,1308874336183427079,2020-09-23 21:02:14,samsung agrega monitor ecg al galaxy watch  y galaxy watch active   ,CNET_Es,,,San Francisco,neutral
415,1308874695907905538,2020-09-23 21:03:39, What tripod are you using for the phone  i have been a fan of the note series for a long time and have the last gen  note   would you say the camera is that much improved  Great pic BTW  love your pics ,Chip_L,,,"Cincinnati, OH",neutral
416,1308874788564357121,2020-09-23 21:04:01,samsung affordable galaxy s fe smartphone leaked in video what to know  ,aiBreaking,,,USA,neutral
417,1308874794666995713,2020-09-23 21:04:03, for me it is samsung phone  ipad tablet ,BoardGameBuddha,,,"New Brunswick, Canada",neutral
418,1308875854638985226,2020-09-23 21:08:16,the new samsung phone is super cute and actually within my budget     i am seriously considering to buy it   ,lunaatic___,,,moon,positive
419,1308876572468932608,2020-09-23 21:11:07, i feel the same way  i have always had Samsung till last year i changed to  but that red phone looks really nice ,erika0T7,,,"Texas, USA",positive
420,1308876821262487553,2020-09-23 21:12:06, i have a tripod for my camera that has a hidden phone attachment in the center column that i love  The camera is one of the biggest upgrades   megapixel sensor  k video recording  The dynamic range capturing shadows and highlights in photos is noticeably better,CalSnape,,,"Vancouver, British Columbia",positive
421,1308877118063947779,2020-09-23 21:13:17,  Sharing her handwritten lyrics from her  galaxynote g back camp  forth with was the key to bringing their new song  oknottobeok to life  Watch the new lyric video and remind yourself today that it is OK not to be OK  ,IslandRecords,,,"New York, NY",neutral
422,1308877165979668483,2020-09-23 21:13:28, No curve display  i am so tired of these big shot companies not giving us what we need in our mobile tech  Ugh     ,UltimateThorn,,,"Chicago, IL",negative
423,1308877886364045312,2020-09-23 21:16:20, Good to hear  i seem to finally break down and buy a new phone just to have a new one come out weeks later  i will have to see how the note  compares to this new phone,Liv_Noah_Benson,,,"Fredericksburg, VA",positive
424,1308878614025429002,2020-09-23 21:19:14, problem with your mobile checkout app  it keeps making me do a manual update and kicking me out to google play store  i already did update  no update available  android   samsung galaxy s ,copyrightandtec,,,New York City,negative
425,1308878829772046336,2020-09-23 21:20:05,i just got the new samsung phone  and i am now twitter for android ,YoutubeFidoking,,,Shower,neutral
426,1308880115972145153,2020-09-23 21:25:12,they have pointed out this passage   can someone show me where it says samsung will void the warranty if it is rooted  how about where it says samsung will not fix a hardware defect simply because the phone is rooted  ,Wander1236,,,Pennsylvania,negative
427,1308880355680755714,2020-09-23 21:26:09,just ordered a new phone  about time i upgraded from the samsung galaxy j v ,NickBorovich,,,"Pittsburgh, PA",neutral
428,1308880369329070080,2020-09-23 21:26:12,in case you have not seen  ECG is now rolling out to the galaxy watch active  and galaxy watch    you will need to install as well  ,SamsungRydah,,,"Los Angeles, CA",neutral
429,1308880594693173257,2020-09-23 21:27:06, Damn  cannot believe that was taken on a phone  incredible ,singh_nicolas,,,"Toronto, Ontario",positive
430,1308882585972600841,2020-09-23 21:35:01, so disappointed that ecg works only if you have a samsung galaxy phone though  the required app does not work on stock android ,jjowdy,,,"San Francisco, CA",negative
431,1308886032226627584,2020-09-23 21:48:42,verizon samsung galaxy s fan edition g ultra wideband is an absurd phone name   the verge  via ,ncappraiser30,,,"Gibsonville, NC",negative
432,1308886068532568071,2020-09-23 21:48:51,samsung galaxy watch  and active  can now take ekg readings  awesome  video coming soon ,sakitechonline,,,Philadelphia,positive
433,1308886185180266496,2020-09-23 21:49:19, Specs look very good i think for the price  Should be a good phone and do well ,eprice4000,,,Southern California,positive
434,1308886530828701699,2020-09-23 21:50:41, samsung f expected price       please suggest me a non chinese phone below k price    is it worth to wait for f   and will it be less than k  ,RWhoonRS,,,Earth,neutral
435,1308886671249879046,2020-09-23 21:51:15,engadget  samsung newest watches can now take ecg readings in the us    via ,bishopsring_,,,Texas,neutral
436,1308886875189448704,2020-09-23 21:52:03,the sole reason why i want to buy the samsung galaxy z fold  is to be able to read manga and watch anime on a big screen while having the profile of a small phone    that is all  and that is my tech tip,ChihiroKasa,,,United States-NJ,neutral
437,1308887450857676800,2020-09-23 21:54:20,samsung f expected price       please suggest me a non chinese phone below k price    is it worth to wait for f   and will it be less than k  ,RWhoonRS,,,Earth,neutral
438,1308891514022637570,2020-09-23 22:10:29, Me  nervous watching rm holding a phone with no protective case   He looks so good  They all do  love its ,PersonaH3,,,United States,positive
439,1308891574101774337,2020-09-23 22:10:43, is the screen flat or curved ,minsouparei,,,"Hell, MI",neutral
440,1308896255536496640,2020-09-23 22:29:20,samsung galaxy s ultra concept  may feature an under display selfie camera  it looks good man  nice retirement phone  dtc and hex whale should be enough in the new world  lol ,phoneinf,,,Earth,positive
441,1308898650072981504,2020-09-23 22:38:50, Piece of crap phone    do not buy,Msheria,,,United States,negative
442,1308899095407464448,2020-09-23 22:40:37,samsung galaxy f could be the first phone in the new f series   deeplearning  iot  bigdata ht   ,hudson_chatbots,,,"Washington, USA",neutral
443,1308899836884901888,2020-09-23 22:43:33,ecg is now available on samsung galaxy watch and watch active in the u s    neowin ,Buddahfan,,,Los Angeles,neutral
444,1308900110114451458,2020-09-23 22:44:39, jeremy  thanks for being a  year loyal customer   it is so important that you are able to get the best phones and the best prices  samsung is my favorite phone  we want you to get the opportunity to get one  send me a dm and we can look at options together   diannaa,sprintcare,,,"Overland Park, KS",positive
445,1308906228156858370,2020-09-23 23:08:57, does the pen come with the phone  the answer of this might make influence on me getting a samsung ,AleBayona04,,,"Anaheim, CA",neutral
446,1308907353870413824,2020-09-23 23:13:26,are you kidding me   this is my camera phone  the zoom on the  galaxysultra is insane  no longer just a blurry celestial body     samsung  galaxy  galaxys  camera  cameraphone  phone  photography  moon  sky  space  nature  moonlight  moonphases ,WeatherGeoff,,,"Long Island, NY",positive
447,1308908686325223424,2020-09-23 23:18:43,the song that is used in the new samsung galaxy watch commercial has been stuck in my head all day  that right there is the power of a good song choice,Chase__Hill,,,"New York, NY",positive
448,1308909614755348482,2020-09-23 23:22:25,i own way too many samsung products  i just picked up a laptop  i love it so much  can finally watch twitch with no issues,Gundam00_nut,,,NYC,positive
449,1308910645644087296,2020-09-23 23:26:30, Samsung did it with the edge screen stuff and many other things  Lots of poem do it with cloned apps  as they all do things their own way to prevent launchers from adding in support  so that they can try to force you to use their launcher ,Nova_Launcher,,,"Chicago, IL, USA",neutral
450,1308913038133731328,2020-09-23 23:36:01,samsung tests live video shopping to showcase new foldable phone ,kierawiatrak,,,"Atlanta, GA",neutral
451,1308913887027359746,2020-09-23 23:39:23, Love it  How can i ever look at this face and not smile  That phone and person holding it is both dashing    in  seokjin  galaxyxbts  galaxysfe  samsungevent,Maine87961767,,,"Los Angeles, CA",positive
452,1308915818281996288,2020-09-23 23:47:04, yep  this works with any samsung phone bought from their website  lmao it awesome ,Marks_Tech,,,United States,positive
453,1308917319406583810,2020-09-23 23:53:02, Omg i love this color   Can i please trade my s ultra for this phone       i beg you ,ovrsizdcardigan,,,United States,positive
454,1308918414245793792,2020-09-23 23:57:23,so i am trying to get into running and i want to get a fitness watch to track heart rate and steps   i have a samsung so should i get a samsung watch  a fitbit  or a garmen   or something else  so is,anya_the_g,,,"Bellingham, WA",neutral
455,1308920868240846851,2020-09-24 00:07:08,Upgraded my  phone to the new  galaxynoteultra The zoom on the  camera is impressive   the truck in the background is well over one mile from where i was standing     photography ,bahoughton,,,Kansas,positive
456,1308921961742041095,2020-09-24 00:11:28,it is very difficult to use my phone  This started a little ago after i updated my phone  i hate it  and it needs to go  Google is no help low  Maybe can help  Maybe you all know what to do  rentacenter is closed  i am afraid to accept this Knox configuration   ,CrystalsLady,,,"Vermont, USA",negative
457,1308927038779252737,2020-09-24 00:31:39,Hey can you fix this stupid sensor   The phone is not wet    ,aliexfolgueira,,,"Miami, FL",negative
458,1308928055407194112,2020-09-24 00:35:41,omg my dad just got the dynamite samsung ad on his phone  that volume was loud lmao and i got a mini heart attack,bbbangtann,,,United States,neutral
459,1308928578290098176,2020-09-24 00:37:46, hi nina  after  phone calls  countless lies and being hung up on    i had to find not one    but  certified samsung repair centers less than  miles from my home  which samsung had told me there were none within  miles  i had to do the foot work and get the repair place,Prototype66,,,Grand Ledge MI,negative
460,1308929724962476032,2020-09-24 00:42:19, hey i saw douchenuts break your phone   at least you can get the new samsung galaxy fold    it looks pretty cool ,CrystalOliviel,,"Wisconsin, USA","Madison, WI",positive
461,1308932002935169024,2020-09-24 00:51:22,the best part about all this is that ubreakifix had already replaced the screen on my phone  the end of repair diagnostics found the root  and samsung made them revert the repair   think about that  samsung would rather lose an entire screen than repair a rooted phone ,Wander1236,,,Pennsylvania,negative
462,1308932625399070720,2020-09-24 00:53:51, Believe it or not the stock camera on a Samsung tablet i use  i normally use a Nikon d  i just shoot for fun  thank you   ,RisingDarkstar,,,"Los Angeles, CA",positive
463,1308938908185407488,2020-09-24 01:18:49, J hope in a metallic Grey jacket holding a lavender color phone  sSamsungknows how to shoot athebest picture ,goldenhoseok094,,,United States,positive
464,1308939491684610050,2020-09-24 01:21:08, how come my settings will not save on my s  my screen times out every  seconds even after i change the timer  so frustrating ,JokerXVI,,,"Norfolk, VA",negative
465,1308947026487455745,2020-09-24 01:51:04,Loving seeing hearing the dynamite commercial for the Samsung phone on my TV here in NYC ,fairymoonprince,,,NYC,positive
466,1308947847497363458,2020-09-24 01:54:20,an affordable quad camera smartphone    samsung galaxy a review cape town guy  ,JoanneWright791,,,"Kansas City, MO",neutral
467,1308948187005231112,2020-09-24 01:55:41, my wife went from the s  to the s ultra and really loves it  she is a samsung whore though  so her opinion is bias  i on the other hand think it is a nice phone  the hz is nice  but sucks that battery up right quick ,K__Med,,,North Idaho,positive
468,1308950251198439426,2020-09-24 02:03:53, i had a samsung slide phone w  the keyboard,kelbowgrande,,,"Dallas, TX",neutral
469,1308951485506637824,2020-09-24 02:08:47, not sure a folding phone is a good idea ,jjs1264,,,"Spring, TX",negative
470,1308954774411210752,2020-09-24 02:21:52, samsung galaxy s camera zoom  no joke,UntitledWXNet,,,Greater Vancouver,neutral
471,1308955752485224453,2020-09-24 02:25:45,if anyone has a samsung galaxy a g    phone  and would like this case that was used for maybe three days  dm me  i had to return the phone due to poor performance  ,ShaunStackhouse,,,"Kansas City, MO",negative
472,1308956944619597824,2020-09-24 02:30:29,   can you please tell me why my expensive galaxy watch active  cannot permit me to schedule  goodnight mode    and dnd is not a solution–it has a different purpose   seems nuts that i cannot schedule it  i could do this on a   fitbit  but not a gwa ,ImStillNoobNoob,,,"Albuquerque, NM",negative
473,1308957134323761152,2020-09-24 02:31:14, Thanks for the false advertisement stating that the  active would have ECG  i bought this watch mainly because of this feature and patiently waited for its release but when it does were told you need a  galaxy phone to use that feature  i have a  pixelxl ,georgeinphoenix,,,"Phoenix, AZ",negative
474,1308964898819506176,2020-09-24 03:02:05, get a samsung galaxy watch i have one  it has better,ZaddyUno_69,,"Gretna, LA","New Orleans,LA",positive
475,1308967204331945987,2020-09-24 03:11:15, Can t believe a phone took that ,autpops,,,"Seattle, WA",positive
476,1308971290196348928,2020-09-24 03:27:29,frankly  if i was going to upgrade  i would make like my wife  and get the new samsung galaxy  apparently  somewhere between s and s  they finally got rid of that stupid button that was right on the screen  man i hated that button ,ThomasJBlack1,,,"Belton, MO",negative
477,1308975876906913793,2020-09-24 03:45:43,Example of the perfect phone  well done   ,thefranco690,,,"Michigan, USA",positive
478,1308979586135449600,2020-09-24 04:00:27, phone has been great for me  runs smooth  and being that i got mines directly from samsung makes it better ,JConn75,,,Baltimore,positive
479,1308988522234343426,2020-09-24 04:35:58, your galaxy s is  by far  the worst phone i have ever owned  pathetic ,MichaelPicano,,,"Denver, CO",negative
480,1308997115029450754,2020-09-24 05:10:06,samsung galaxy watch  and active  can now take ekg readings in the us  ,verge,,,New York,neutral
481,1308998903476498432,2020-09-24 05:17:13,feels like i am using my note  phone with this update  various things samsung has been doing for years but took them a while to do,oh_monnica7,,,"California, USA",neutral
482,1309003104772390912,2020-09-24 05:33:54, i have an android phone  samsung s but keep getting this  i have uninstalled and reinstalled twice ,LouiseTilbrook1,,,Saffron Walden,neutral
483,1309009588969181185,2020-09-24 05:59:40,the  galaxyfold is the most beautiful  sleek and advanced cell phone i have ever seen  impressive     samsung,jescarus,,,"Los Angeles, CA",positive
484,1309011642886356992,2020-09-24 06:07:50,samsung galaxy watch active  review  ‘good  is as good as it gets  via ,Ideas_of_today,,,USA,positive
485,1309012421512749056,2020-09-24 06:10:56,samsung adds ecg monitor to galaxy watch  and galaxy watch active  ,Ideas_of_today,,,USA,neutral
486,1309019119853936640,2020-09-24 06:37:33, Hey is it possible to change the graphics of o measurement on Samsung watch   This one really sucks ,surya_rajinifan,,,"Gainesville, FL",negative
487,1309019957997469696,2020-09-24 06:40:53, does anydesk work with samsung xcover s    it has the home etc  buttons in the phone hardware not on the screen ,LowBear,,,Netherlands,neutral
488,1309051720601866243,2020-09-24 08:47:05, Yes i have seen all of that  The point i am making is that you are selling a case  this one   which in my opinion and experience is not fit for purpose  This is echoed by most of the reviews on your site  Samsung should not still be selling this product ,OkComputing,,,North Wales,negative
489,1309068065989177346,2020-09-24 09:52:02,samsung rolls out new camera and security improvements to the galaxy s ultra in germany  samsung  galaxys  ,NeowinFeed,,,"Plymouth, MI",neutral
490,1309070203624488962,2020-09-24 10:00:32,samsung expands online smartphone range in india to woo holiday shoppers ,EINITNews,,,"Washington, D.C.",neutral
491,1309070583188140032,2020-09-24 10:02:03,samsung taps klarna flexible payments to optimize phone financing ,ChrisJGrant,,,"Wheaton, IL",neutral
492,1309071005097357312,2020-09-24 10:03:43,galaxy s fe deal alert  samsung brand new phone is already   off at best buy – cnet  cnet  ,UpMyTech,,,"Oklahoma, USA",neutral
493,1309078703973044224,2020-09-24 10:34:19,think of this as a flagship  samsung smartphone  but at an entry level price   galaxysfe  samsungevent  gadgets  technology ,TheFlighter,,,"Los Angeles, CA",neutral
494,1309087117260263426,2020-09-24 11:07:45,trying to log back into my s plus in the middle of my workday and was asked for a password  i swipe to get into my phone and have no idea what the password is   so  i was locked out  the only solution   a hard reset  color me pissed and perplexed   ,LESTRENTtv,,,"Newark, NJ",negative
495,1309094612536098816,2020-09-24 11:37:32, while i have not sent porn to anyone  i have had issues on my new samsung phone where i am   sure i copied a new link and i will send a text to see that i indeed did not get the new link       i think some websites are designed to screw with you  p,TehParalyzer,,,"Fresno, California",negative
496,1309097849473454086,2020-09-24 11:50:23,     oh  and did i mention that those wrap around curved edge screens are much more prone to breakage  all phones should be sold with a protective case  i ordered the  hapitek  case from amzn for my wife a  it has a nice mm high lip all around the screen  and only   ,AaronAbasolo,,,"Texas, USA",negative
497,1309098103434248192,2020-09-24 11:51:24, don t waste your money on a ridiculously expensive phone for a technology that is not anywhere near fully deployed yet  remember that samsung only supports its phones for about   years  and no more os updates  if you must have a samsung g  get the a g or a g  much less  ,AaronAbasolo,,,"Texas, USA",negative
498,1309099429547438080,2020-09-24 11:56:40, Actually  the frequencies preferred for g are in the  mhz range  and were stolen from TV broadcasters by the FCC in a  reverse spectrum auction   in which TV broadcasting was  repacked  onto lower  often adjacent channels  and the spectrum auctioned to cell phone companies,AaronAbasolo,,,"Texas, USA",neutral
499,1309103586777989123,2020-09-24 12:13:11, i did it this morning on my Samsung phone  HHS covid  ,glenis_hall,,,North wales,neutral
500,1309104399181119490,2020-09-24 12:16:25, Well said  However  only the Enos variant is available outside the us  so they knowingly give to us a crappy device at a mountainous amount ,oluph3mmy,,,EARTH,negative
501,1309106423306088450,2020-09-24 12:24:27, a quick question for you  have you gotten to try any of the folding screen samsung devices  and if so  do you think they are worth the entry price ,ZiggyVertigo,,,"Pittsburgh, PA",neutral
502,1309107986015621127,2020-09-24 12:30:40,i would not buy the samsung s phones if you are on    they do not work on their network right now   just got off of the phone with them and they said they have an issue and there is no eta   good luck   with this ,jason_mongaras,,,"Round Rock, TX",negative
503,1309110057859153922,2020-09-24 12:38:54, my favorite thing to do on this phone    love it     zfoldg,Lipsle2,,"Virginia, USA",RVA,positive
504,1309110151857811457,2020-09-24 12:39:16,  tmobiletuesdays  contest i have been a Samsung fan forever  i have owned every note series device and the fold is technically the note  and s tab combined and i am so eager to own one  Plus me being a part of mobile  Would allow me to promote device better if i owned one  Thanks,kbey62,,,New York,positive
505,1309112153056727049,2020-09-24 12:47:14,a while ago i wrote that  samsung needed to make the  galaxys an upper midrange device  and make the  noteultra the flagship  the  galaxysfe accomplishes this and makes the  note seem kind of useless  this is a phone that should have launched a while ago ,ozahran319,,,"Madison Heights, MI",negative
506,1309112154025594887,2020-09-24 12:47:14,here the article if you guys are interested     lost galaxy  samsung blurred smartphone strategy  by omar zahran ,ozahran319,,,"Madison Heights, MI",neutral
507,1309118344704991232,2020-09-24 13:11:50, they tried using a galaxy note  as a camera for the note event that has why  looked like total crap  and they tried adding samsung members in the background  which was good idea  but bad execution,1MintyS,,,"Jersey City, NJ",negative
508,1309120698598723585,2020-09-24 13:21:11,what is this samsung cloud icon that keeps updating but never opens and i cannot find anywhere on my phone    as the owner of a new samsung device  you usually get gb of free cloud storage in samsung cloud – although verizon customers are excluded from that deal    oh ,NevadaWolf,,,"Carson City, Nevada",neutral
509,1309122669670010880,2020-09-24 13:29:01,After about  hours on the phone with tech support and finally a good tech  i learned that there are issues with  at  g and  note  s phones   She disabled  wife calling and g which fixed the call issues we had since activation ,bhairya,,,"Round Rock, TX",negative
510,1309123497172627466,2020-09-24 13:32:18,So downgrading service because you do not have the proper infrastructure for g seems to work   Anyone has issues with on the  Samsung  note  noteultra  s phones maybe you will find this helpful  My phone was unusable and i was close to canceling service ,bhairya,,,"Round Rock, TX",negative
511,1309124843619704834,2020-09-24 13:37:39,Who does think they are    Having that loud ass add for a phone  i am just Viking and hear they go making my ears bleed ,MizeKaitlyn,,,"Washington, IN",negative
512,1309130668232843265,2020-09-24 14:00:48,the samsung galaxy a smartphone comes in prism crush black  prism crush white and prism crush blue color options  here you can buy trendy samsung galaxy at the best price     couponxoo  samsung  smartphone  discount  coupon  samsunggalaxy ,couponxoodotcom,,,United States,neutral
513,1309130979618041866,2020-09-24 14:02:02,samsung agrega monitor ecg al galaxy watch  y galaxy watch active   ,CNET_Es,,,San Francisco,neutral
514,1309131118919196675,2020-09-24 14:02:35, no it an android phone  the user in the retweet has a samsung android,weehalfpintt,,,Scotland,neutral
515,1309131350658744324,2020-09-24 14:03:31,samsung save members are eligible for exclusive savings  save more than   on the  galaxynote when you trade in a qualifying device  hurry because this offer only lasts until     ,TheKevinEaton,,,"Detroit, MI",neutral
516,1309131375627431936,2020-09-24 14:03:37,the phone with issues is a samsung with android os  the user is in the retweet  ,weehalfpintt,,,Scotland,neutral
517,1309132118698622976,2020-09-24 14:06:34, really  what about the design though  someone else told me the same thing  i like the colors  plastic is more durable  the selfie cutout is the smallest in any other samsung phone  has a note  camera hump  and it has a flat display  samsung did their hw ,_alteredtech,,,"Jersey City, NJ",positive
518,1309136390475657227,2020-09-24 14:23:32,new video time   taking a look at the galazy fold  year later     samsung  galaxyfold  oneyearlater  review  newvideoalert,AdamJMatlock,,,"Houston, TX",neutral
519,1309142178074185729,2020-09-24 14:46:32, the  samsungevent was yesterday  i never got a notice  where can i watch it ,mary128blue,,,Baltimore,neutral
520,1309142259082964998,2020-09-24 14:46:51, i use the samsung active   it does this  bonus  the watch also looks like a watch ,coreyspring,,,Columbus,neutral
521,1309143844437590017,2020-09-24 14:53:09, Do you have any problem using your drone with your phone  i have a Samsung s  and go  apps is not compatible with it and have not been able to use my drone since march ,emilianavelez,,"Florida, USA","Florida, USA",negative
522,1309143876914085899,2020-09-24 14:53:17, The galaxy watch  had a software update yesterday ,iamwaynegilbert,,,"Brooklyn, NY",neutral
523,1309146064147173386,2020-09-24 15:01:59, my phone has stopped recognizing photos on my sd card since your gallery update  please explain ,KevinBeachus,,,"Nashville, Tennessee, USA",negative
524,1309146798854938631,2020-09-24 15:04:54, just received this for my birthday  woohoo  now to get a good screen protector,ladyknight6,,, USA,positive
525,1309147617444626438,2020-09-24 15:08:09, is there an app that uses the  megapixel camera on the Samsung galaxy note  ultra outside of the galaxy app or do you third party apps just use  megapixels,JoesTechie,,,"Florida, USA",neutral
526,1309153377603874816,2020-09-24 15:31:02, Been rocking it for a week now with a new phone and trying to five the new keyboard a shot  its not going well    Yes  i realize the two mistakes  i just chose not to correct them  since board would have done it for me  but Samsung keyboard is not that great about context ,ImStillNoobNoob,,,"Albuquerque, NM",negative
527,1309155506645331976,2020-09-24 15:39:30, niceeee   i am skipping on upgrading a phone and snagged a samsung tab s plus for xbox cloud gaming  the xs max pays off next month and has been great device for me ,YourDevastator,,,Earth,positive
528,1309155899009904643,2020-09-24 15:41:03,Fda cleared electrocardiogram monitor app is available in the us starting today on galaxy watch and galaxy watch active ,dball3372,,,Tennessee,neutral
529,1309157108932321280,2020-09-24 15:45:52, Will there ever be a galaxy kick aka sidekick  With the swivel screen  Or galaxy note kick with swivel to reveal a note pad screen to write on,Stee365,,,"Staten Island, NY",neutral
530,1309160274050592768,2020-09-24 15:58:27, Mine is connected to my phone and can use keyboard in phone to send text to the TV for fields in pretty much any app    been loving Samsung since forever  probably not going to change ,jd1980mmo,,,"San Antonio, TX",positive
531,1309168818418311171,2020-09-24 16:32:24, when are you going to make a phone comparable to the galaxy s active ,ReginaKay54,,,"Bigfork, MN",neutral
532,1309172027719405570,2020-09-24 16:45:09,Hey i have p i p  for the app activated on my phone yet p i p  only works when it wants to and never when i want it to  what is the deal    ,TV_Al_Dean,,,"Michigan, USA",negative
533,1309172212927205377,2020-09-24 16:45:53, My watch looses a full charge in  hours and will not charge without overheating  Please help,CharlotteDommin,,,IOW,negative
534,1309181201723187200,2020-09-24 17:21:36, soooooop excited took the early shift so i can chat    we love our samsung galaxy ss pictures are awesome  cannot wait to hear about the  galaxynote been saving up for it i would scream if i won one    that big beautiful screen and candy crush omg      gameon  ,GlaunerLisa,,,"Twin Falls, ID",positive
535,1309181227790815232,2020-09-24 17:21:42, why cannot i use the ecg feature that i paid almost   for on my galaxy watch  i was never told that i had to own a samsung device  for it to work  really disappointed   ,EIiotH,,,"Berkeley, CA",negative
536,1309182895911768065,2020-09-24 17:28:20,you know what even more frustrating than not having a case for the fold  yet   connecting your new galaxy watch to the fold   but having to leave your fold  so you don t break it  at home and be out and about with your watch disconnected from it   c mon   ,iKam11,,,"Pennsylvania, USA",negative
537,1309183982743977984,2020-09-24 17:32:39,Granted it is not the most amazing photo ever    but it just amazes me how far phone cameras have come  This is the moon yesterday without a single edit or filter  it would be sharper maybe if my hands did not shake  Thanks  galaxynoteultrag ,mistuhpenguin,,,"Florida, USA",positive
538,1309184247886827520,2020-09-24 17:33:42,samsung expands online smartphone range in india to woo holiday shoppers     ,newsindia5,,,"New York, USA",neutral
539,1309186024862617601,2020-09-24 17:40:46, had to go red  never had a red samsung phone,mrallananthony,,,"Fort Lee, NJ",neutral
540,1309193938461437959,2020-09-24 18:12:13, i suppose i could throw it through light room on the phone and see what happens  but this was a grab n go type shot and i felt lucky just to have it before the moon disappeared behind trees ,EricLoyd,,,New York,neutral
541,1309195523681693696,2020-09-24 18:18:31, Yesterday update was created by an idiot  Deleted all the folders on my home screen and my drawer  installed apps and games i did not ask for nor want   Spent over an hour last night putting my phone back together and deleting the crap you guys put on it ,Mandika522,,,United States,negative
542,1309197271976890371,2020-09-24 18:25:28, i hope there really is progress toward allowing non Samsung phones to have access to PCs  Exclusivity deals is the worst thing a company can do towards theirs customers ,MaximeHache,,,"New Brunswick, Canada",neutral
543,1309200244706390017,2020-09-24 18:37:16,check out what i just added to my closet on poshmark  gear s samsung watch   white   via   shopmycloset,MarkOrdBrown,,,"Clemmons, NC",neutral
544,1309204526784626688,2020-09-24 18:54:17,The  galaxyzfold looking so good  loving this phone so much  piPicsaken with  galaxynoteultra  wiwith galaxy,Josh_Quinonez,,,"California, USA",positive
545,1309205131880206339,2020-09-24 18:56:41, how the heck did my husband get sent back a model of smartwatch he never owned when he sent in a galaxy s  for repair    and been on the phone for over an hour and no one is fixing it   please dm me asap  samsunggalaxy  samsungmobile  customerservice,allysens,,,Columbus OHIO,negative
546,1309205224498884614,2020-09-24 18:57:04, my youtubetv app on my samsung smart tv randomly stopped working  the guide and everything works  but the screen is blank regardless of which channel i am trying to watch ,jmr_world,,,"dallas, tx",negative
547,1309205808719126528,2020-09-24 18:59:23, android  there has more freedom  and most if not all  new  things on iphones have been with android for years  and that old adage   i phone has better camera  not anymore  samsung has well surpassed their camera quality  by miles ,JTeeFrost,,,"Las Vegas, NV",positive
548,1309206096515563522,2020-09-24 19:00:31,what to expect when you are getting ready to open up a samsung phone   ,iFixit,,,"San Luis Obispo, CA",neutral
549,1309206510472515590,2020-09-24 19:02:10, i am confused at my galaxy watch active   it seems to be registering a center touch when i am not touching the screen  i first noticed it happening when i charged my watch and it has been doing it constantly since then ,man34ab,,,Earth,negative
550,1309210087697907712,2020-09-24 19:16:23, please do something about the latest galaxy wearable update  just look at the app reviews  i had my phone replaced and the new one downloaded the latest version  rendering my gear s useless  it will not pair  still pairs to previous phone bc app was not updated ,lovemyboys0611,,,"Austin, TX",negative
551,1309214424578826241,2020-09-24 19:33:37,made a custom watch face for my samsung watch  the cat breaths as he lays there  good cat  ,RealMints,,,"Florida, USA",neutral
552,1309219920803172353,2020-09-24 19:55:27, watching video for our the tips this phone can do ,ladyknight6,,, USA,neutral
553,1309222998705090563,2020-09-24 20:07:41, Feels like a bait and switch on the ECG update for non samsung phone users in the us  how about a partial refund on my gwa since it does not have all the same features that it has for everyone else in my country ,cyinyde,,,"Florida, USA",negative
554,1309229746815930369,2020-09-24 20:34:30, i have been using one since april last year  love it   so much better than the two   samsung monitors i had been using for  years   a lot more energy efficient too   super for solidworks d cad software  so much better on a single screen than over two ,martinives,,,English Lake District,positive
555,1309230131337031681,2020-09-24 20:36:02, am i allowed to say everything       its amazing  everything from the great looks  great performance  awesome cameras and amazing beautiful display both inside and out  you just cannot go wrong with this device  flex mode is cool to,Josh_Quinonez,,,"California, USA",positive
556,1309230167815000064,2020-09-24 20:36:10, i have seen many people posing in your forums regarding incredibly bad battery drain on the galaxy watch since updates a month or two ago  do you follow those forums  does samsung have a fixed scheduled for this issue ,joshjryan,,,"Fort Collins, CO",negative
