,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language,tag
236,1311270698036453377,2020-09-30 11:44:31,@SurferGrl15 @SamsungMobileUS Yes. Which device do you own?,RazKid,,,Delaware,en,neutral
237,1311293467042222081,2020-09-30 13:14:59,"@SamsungMobileUS Not only available on Note20 Ultra Samsung. Kind of misleading. Also, N20U has terrible battery life and camera still takes blurry photos of kids and pets. Its groundhog day with you guys.",techsteveo,,,United States,en,negative
238,1311294766626242561,2020-09-30 13:20:09,@SamsungMobile Love my Phone..,Lipsle2,,"Virginia, USA",RVA,en,positive
239,1311296542528229384,2020-09-30 13:27:13,@UniverseIce @SamsungMobile I think they should remove the camera from the inside screen and just use the main cameras for selfies,AlperenCicek03,,,Mars,en,neutral
240,1311302986958811144,2020-09-30 13:52:49,"@vermaekansh @SamsungMobileUS @SamsungMobile @AndroidAuth Normally I shoot 1080 120, but this video I used a new camera so I shot in 4K 120",theunlockr,,,"New York, NY",en,neutral
241,1311303629694029831,2020-09-30 13:55:22,"@Samsung Frustrated with my Active2 Watch situation. I'm a #Samsung girl through &amp; through, but this experience has not been a good one 😔",ktina616,,,"West Allis, WI",en,negative
242,1311304997393625088,2020-09-30 14:00:48,You don't have to be a pro to capture stunning photos of the night sky — all you need are the right phone settings. Travel photographer @erinoutdoors will show you how to take amazing nighttime #photography with the Samsung #GalaxyS20 Ultra 5G using Pro Mode. #VerizonTechxperts https://t.co/U2zum6UPom,Verizon,,,USA,en,positive
243,1311306514683047939,2020-09-30 14:06:50,@UniverseIce @SamsungMobile Note 20 Ultra best phone they ever made,PARobert,,,"Rockford, MI",en,positive
244,1311317425737080834,2020-09-30 14:50:12,"@DisneySega @ralphmakeswords @SamsungMobileUS Nope, I'm part of their insights program, so I took a survey on what I liked and didn't like about the phone 😝",coreyaustinhere,,,"Dallas, TX",en,neutral
245,1311317980781916160,2020-09-30 14:52:24,@EmeraldRobinson @kramerreport @newsmax I just got a new smart tv. Newsmax is one of the channels on Samsung +. Now I can watch @stinchfield1776 😁,DeeMcDaniel14,,,"Harlem, Georgia",en,neutral
246,1311318029016403969,2020-09-30 14:52:35,"@SamsungMobileUS I have a tablet, can you make a smaller phone that easily fits in my pocket?",Wesley_Kessler,,,Kansas City,en,neutral
247,1311318955806531585,2020-09-30 14:56:16,@backlon If the Nexus strategy meant we might see a phone with Samsung Ultra levels of hardware ambition with stock Google Android I would be very interested.,rymillerr,,,"San Francisco, CA",en,neutral
248,1311319620784205832,2020-09-30 14:58:55,"@majornelson @XboxP3 I have been using my Samsung A71 5G xbox one controller with the clip to hold the phone and it has been great.4G is able to do the work but it needs to be a full bar kind of connection or it becomes a bit wonky.I am patiently waiting the 5G to reach my town, so I can do it right!",Daddy249Kart,,,"Dothan, AL",en,positive
249,1311322874062364673,2020-09-30 15:11:51,You don't have to be a pro to capture stunning photos of the night sky — all you need are the right phone settings. Travel photographer @ErinOutdoors will show you how to take amazing nighttime #photography with the Samsung #GalaxyS20 Ultra 5G using Pro... https://t.co/IUFntlXIaf,micheleprov,,,"Providence, RI",en,positive
250,1311324685670518785,2020-09-30 15:19:02,"@DisneySega @ralphmakeswords @SamsungMobileUS Nope, I trashed major parts of it. They asked me for honest feedback because I'm in their target audience in terms of age, income, and phone usage.

They use feedback to improve future phone models and communicate more about the features people actually care about in a phone.",coreyaustinhere,,,"Dallas, TX",en,neutral
251,1311333046713495553,2020-09-30 15:52:16,"Hey @Ryguyrocky, I hope you remembered the Alamo 🤠

I used the @SamsungMobileUS Note20 5G to build the Alamo in Minecraft right outside the actual Alamo!

With the RAM and processor, this thing is built like a laptop. It's perfect for mobile gaming! #SamsungShowdown @GenG #ad https://t.co/hB04cddc3O",OMGchad,,,"Dallas, TX",en,positive
252,1311345021900042241,2020-09-30 16:39:51,You don't have to be a pro to capture stunning photos of the night sky — all you need are the right phone settings. Travel photographer @ErinOutdoors will show you how to take amazing nighttime #photography with the Samsung #GalaxyS20 Ultra 5G using Pro... https://t.co/OcqQL60kwf,KetturahG_Vz,,,"Minneapolis, MN",en,positive
253,1311348612421558274,2020-09-30 16:54:07,"@SamsungMobileUS Imagine that. Someone finally decided to protect the screen. 

Only took the invention of gorilla glass",DeVoiceDom,,,"Florida, USA",en,neutral
254,1311349195207368705,2020-09-30 16:56:26,"@SamsungSupport Hi, Dan thanks for replying. I just tired that, turning off motion photo in camera, but it's still showing a preview in the gallery. It didn't do that before.",Jennilee19,,,"Arizona, USA",en,neutral
255,1311355388252495872,2020-09-30 17:21:03,@getsamsungmusic wtf is this Samsung? Get this fucking crap off my phone you pieces of shit. Every 7 days r u up your own ass? https://t.co/YWKwb7dDet,Jonathanttdila,,,Los Angeles,en,negative
256,1311355652044804096,2020-09-30 17:22:05,@SamsungUS wtf is this Samsung? Get this fucking crap off my phone you pieces of shit. Every 7 days r u up your own ass? https://t.co/daPl4LR3Jc,Jonathanttdila,,,Los Angeles,en,negative
257,1311361856489938949,2020-09-30 17:46:45,"@SamsungMobile Once my phone is paid off, I will not be purchasing another Samsung phone after I was lied too about getting $150.00 Store Credit. Your system is messed up. Had one of your Rep tell me I'd be fine on Release day. #badbusiness #horriblecustomerservice",PAPredsFan56,,,"Phoenix, AZ",en,negative
258,1311366854057717760,2020-09-30 18:06:36,"@SamsungMobileUS As an old man, I'm glad to see flip phone back.",estevancarlos,,,Hollywood,en,positive
259,1311373853172609024,2020-09-30 18:34:25,"@SamsungMobileUS This or the note. I just gotta have my pen, but I truly feel that I would be missing out without this phone. Note or Flip?!!?",glenda_benita,,,LA,en,neutral
260,1311373924891078664,2020-09-30 18:34:42,@Kid57962858 @MKBHD I’m just thinking that’s kinda what already happens since google does the software and Samsung makes the phone,david1630_,,,"Philadelphia, PA",en,neutral
261,1311374128331579396,2020-09-30 18:35:31,"Takin' it the stream (across multiple devices) Ryan Wilson @Samsung_Ads shares how to reach consumers on the cross-screen journey and how to prove results for brands &amp; buyers @iab, #IABReach https://t.co/7WBetXSasO",ejohn1,,,"New York, NY",en,neutral
262,1311374555743690754,2020-09-30 18:37:12,"@MKBHD I don't even like Samsung phones, but they managed to make a $699 phone with an 865, three cameras, etc. Makes it hard to justify paying $699 for a 765🤷‍♂️",SlickMick1967,,,"Saddle Brook, NJ",en,negative
263,1311375126093389824,2020-09-30 18:39:28,"@Banstaman I like Samsung's product though. Their phone cameras and durability have been great. Currently have the Note 10+. 

I'm seriously considering the Samsung Access plan where you pay ~$30/mo and automatically get an upgrade every 9 months.",LCNMPatriot,,,"Las Cruces, NM",en,positive
264,1311376888355590144,2020-09-30 18:46:29,@Daniel_Rubino Kick ass! I kinda wish you could do phone screen on more than just Samsung and the Duo. But the other features are good I suppose,lilunsummoner,,,Atlanta,en,positive
265,1311377062058356736,2020-09-30 18:47:10,"@Banstaman I'll probably pick up the Note 20 Ultra 5G from Samsung, but I'm not paying retail. They'll give me $500 trade-in on my existing Note 10+ and I'll do the $33/mo (which comes with insurance coverage on the phone) and get automatic upgrades to whatever the new note is every 9mo.",LCNMPatriot,,,"Las Cruces, NM",en,neutral
266,1311377934557614080,2020-09-30 18:50:38,"If any of you have a mother like mine who for some reason watches Disney movies on her Samsung phone, prepare to tell her that those movies are now in the Google TV app.

Also prepare to tell her to ignore the dozens of prompts to connect her Netflix account to the app.",Lucid00,,,"Bronx, New York",en,neutral
267,1311383303044452352,2020-09-30 19:11:58,"@ashleydc @phej Got a Galaxy2 watch because I am a forever Samsung user.

It's meh. Like it probably does the job but not quite how I was hoping it to. I'm supposed to download music to my watch to listen without my phone. I haven't bothered pairing my earbuds.",Throttler228,,,"Baltimore, MD",en,positive
268,1311385615821307905,2020-09-30 19:21:09,That Samsung Galaxy Z is cool but not for $1199. These phone prices are outrageous! I will buy a new laptop and hold it to my ear for that price.,flippedhatnupe,,,DFW,en,negative
269,1311385898647461893,2020-09-30 19:22:17,@onedollasnake23 @AmberIsAQT @1socrfan @WIRED @SamsungMobileUS front of a computer screen for 99% of your social activity. For people with actual lives and jobs who go outdoors a phone is significantly more convenient to carry around than an entire tablet.,Scarf_rs,,,"Florida, USA",en,neutral
270,1311389922482368512,2020-09-30 19:38:16,@SamsungMobileUS So *this* is the phone from that K-drama I just finished. Huh.,itsahyphen,,,"Orlando, FL",en,neutral
271,1311393862720589824,2020-09-30 19:53:56,"@CSpire if I purchase a Samsung phone from Samsung, can I get it connected to cspire?",thephillipshous,,,"Mississippi, USA",en,neutral
272,1311394665980137472,2020-09-30 19:57:07,"@TMobile
Just got the Samsung Galaxy Note 20 Ultra 5G. Best phone ever!!
#5Gsfor5G #Contest",sbarrientosjr,,,"Chicago, IL",en,positive
273,1311394792530759681,2020-09-30 19:57:37,"@jmwilt17 I think the 5's a nice phone, but I'm happy with my 4XL for now.  Samsung has definitely become much more of a real possibly now that they are updating their hw on a regular basis.  The thought of ads and Bixby though are still a bit off-putting.",therealjmers,,,"Atlanta, Georgia, USA",en,positive
274,1311395384716005376,2020-09-30 19:59:58,"Samsung's new Galaxy Note20 5G and Note20 Ultra 5G are so powerful, they give workers the ability to take their desktop anywhere.
https://t.co/fxDKh6KLDg",PrestonMobility,,,"Vancouver, BC",en,positive
275,1311397745899442176,2020-09-30 20:09:21,Samsung Galaxy 3 worst phone ever for battery life.... I have 950 songs stored on that phone and I swear the battery never last when I use the playlist,helovesme246,,,"California, USA",en,negative
276,1311399605733556224,2020-09-30 20:16:45,I really wish @SamsungMobileUS would continue the active series. This was a tank of a phone but it's upgrade time.,MistaICEBURG,,,New Orleans,en,positive
277,1311400916352933890,2020-09-30 20:21:57,@SamsungMobileUS So far I love everything about the #S20FE. For those thinking this a budget device. Try it and you'll instantly fall in love with everything it can do. And yes the camera's are lit. Thank you @SamsungMobileUS It really is a perfect match for me &amp; #withGalaxy #family,iamwaynegilbert,,,"Brooklyn, NY",en,positive
278,1311403600938139648,2020-09-30 20:32:37,"@itsdairyqween @SamsungMobileUS O fair okay I definitely thought this was the note flip, I didn't really watch the video lmao. But yeah dude flip phones were the best",catiewrong,,,"Woodbury, MN",en,positive
279,1311407741802557450,2020-09-30 20:49:05,@annieelara Watch Samsung do it first,ero0senin,,,Bear Island,en,neutral
280,1311409053252239360,2020-09-30 20:54:17,@Magneta_Ray Here ya go...as far as I know it's only available these days for the Samsung Galaxy smartwatch (but I could be wrong). Also you have to dl a couple of apps. If you get one and have any questions let me know. 😊 https://t.co/UgPcL1LXao,zodsbeach,,,Texas,en,neutral
281,1311409571869659136,2020-09-30 20:56:21,"@SamsungMobileUS For a $1300 phone, why is the Ultra's screen washed out? It's trash!",MuskVanilla,,,"Chicago, IL",en,negative
282,1311410366706937857,2020-09-30 20:59:30,"@Xbox @XboxGamePass @XboxP3 
When is xCloud coming to PC or Mac? I love it on my Samsung but sometimes you just want a bigger screen...",firerock,,,"Los Angeles, California",en,positive
283,1311411439115079680,2020-09-30 21:03:46,"@SamsungMobileUS You know, if you want an honest critique of this new phone, I'll volunteer. Let me use it for 1 week, I'll report my findings. 
#Samsung #GalaxyZFlip2 #producttester https://t.co/QjbGVGOM7I",SelkirkSays,,,"Michigan, USA",en,neutral
284,1311411541791535104,2020-09-30 21:04:11,Dunking on that stupid ass $2000 Samsung phone https://t.co/b8EvPQnDRQ,DemonKingOda,,,United States,en,negative
285,1311411704333434881,2020-09-30 21:04:49,@SamsungMobileUS Pretty sure that phone will fit in the purse without folding it...,kife42,,,Hawaii Kai,en,positive
286,1311422712573763590,2020-09-30 21:48:34,"Why does Samsung need access to all this AND more, so I can use voice command on my watch!? https://t.co/D1hOKoL6sI",fattpat,,,"charleston, sc",en,negative
287,1311423325529407488,2020-09-30 21:51:00,@SamsungSupport Since the last update my Galaxy Watch doesn't last four ours before I need to charge it again.... What's the deal? #Samsung,Flyeaglesfly81,,,Lincoln Financial Field ,en,negative
288,1311424368711532544,2020-09-30 21:55:09,"@SamsungSupport I'll give it a shot, watch is dead got to recharge it and try again",Flyeaglesfly81,,,Lincoln Financial Field ,en,negative
289,1311427673474953219,2020-09-30 22:08:17,@brittnaynay3 @TechTesseract @SamsungMobileUS I have a Note 10+ and I am a total Samsun fan girl and have a TV and a smart watch from them.  #youdawoman #AwesomeCityClub,techgenious,,,"New York, NY",en,positive
290,1311433973122375680,2020-09-30 22:33:19,"@GravXReviews I'm using the Galaxy S20 FE to type this: 

Releasing this phone was a Thanos move by Samsung. Other companies rely on hardware sales to grow and survive. This phone undercuts them all.",_alteredtech,,,"Jersey City, NJ",en,positive
291,1311440014169964544,2020-09-30 22:57:19,"My brother’s phone was cracked so I went and picked him up a new one. Samsung’s lineup for the S20 is real confusing, like there’s 3 different versions on top of the 2 different note versions. https://t.co/nHkFh08A1U",AgentDeli,,,"Roanoke, Virginia",en,negative
292,1311442980788727809,2020-09-30 23:09:06,"@SamsungSupport Hi, so ever since I had gotten my Galaxy Chromebook 4+, it has started overheating, could you guys help me out? I have powerwashed (reset) it several times and it still overheats. 
It causes my device to throttle which limits my usage.",1MintyS,,,"Jersey City, NJ",en,negative
293,1311446682039578624,2020-09-30 23:23:49,"@PlayNowCasino Hi. Is there a reason I am unable to access my account, deposit funds, etc. on my mobile?
I recently got a new Samsung S20+ last week, but all my account options have been available since then.
Is there a technical issue on your end?",ypcho,,,"Vancouver, British Columbia",en,negative
294,1311448321450373121,2020-09-30 23:30:20,@SamsungMobile @SamsungSupport @SamsungUS The Note 10 Plus has a serious issue with the moisture sensor. I have had 3 replacment phone's and someone I know has had 4. They won't recall and you can no longer charge your device after it goes. Verizon read me the latest update.,jperson80,,,Seattle,en,negative
295,1311449659513151491,2020-09-30 23:35:39,"If this had a larger screen (I have giant hands so I need a large screen), this would be my next phone easily. Instead I'm probably going to go with the Samsung S20 FE. 

Still a great option for anyone looking for a flagship phone without sticker shock! https://t.co/ZpmEMJtNLR",mcoley,,,"Mt Juliet, TN",en,positive
296,1311451217361473536,2020-09-30 23:41:50,"@RaceTim @UniverseIce @SamsungMobile Agreed. A $2,000 phone that has inferior cameras to a $1,300 phone FROM THE SAME MANUFACTURER is an illogical JOKE.
Also, no 512GB model in the U.S. and no Micro SD card slot to compensate for the weak 256GB of storage.
I have no problem paying $2,000 but MAKE IT MATCH THE SPECS.",PSYCHOV3N0M,,,"Queens, NY",en,negative
297,1311454679151321093,2020-09-30 23:55:35,@SamsungMobileUS This phone reminds me of the 90’s.,StampRod,,,"Florida, USA",en,neutral
298,1311456876308070400,2020-10-01 00:04:19,"I want the new samsung phone that flips open real bad it combines everything I like about smart phones with the one thing I liked about flip phones. Flipping open a phone is reminiscent of cracking open an actual book, RIGHT?? everyone loves that satisfying click. Furthermore, th",boredmeanmole,,,"Hendersonville, NC",en,positive
299,1311458578239291392,2020-10-01 00:11:05,"@LindyRocha I have a Samsung S10 and I found mine on the second screen of the quick panel (second row, second from left) https://t.co/2ie07quINs",shyjjong,,,"Wisconsin, USA",en,neutral
300,1311458760754429955,2020-10-01 00:11:48,@BetseyStevenson @fitbit Had the fitbit ionic for almost 5 years. Before it the HR. Changed to samsung watch 3 just 3 weeks ago. The reason to change was my ionic broke and Futbit costumer service was bad. My new watch is working great and it looks very nice. It has what I wanted and more.,econ_garcia,,,"Minnesota, USA",en,positive
301,1311459579419652096,2020-10-01 00:15:04,"Almost full! Awesome moon shot with my Samsung Galaxy Note 20 Ultra at 50x zoom. 👍👊😎

@samsung_dev @SamsungMobileUS #Moonlight #moon #moonshot #camera #GalaxyNote20Ultra5G #galaxy #Space #WednesdayMood https://t.co/XrtmTPTEkC",InfinityWFaces,,,"Savannah, GA",en,positive
302,1311460220275773441,2020-10-01 00:17:36,@marinaepelman @BetseyStevenson This was one of the great things I discovered from my samsung watch too! Life changer!,econ_garcia,,,"Minnesota, USA",en,positive
303,1311461447914991620,2020-10-01 00:22:29,I dont watch a ton of TV but I just saw the @SamsungMobile @BTS_twt commercial and was so happy!!!  Yay me 💜,devjenn95,,,"Illinois, USA",en,positive
304,1311463588452728837,2020-10-01 00:30:59,@SamsungSupport Not helpful at all. As you can see my battery is about to die and I CAN'T CHARGE MY PHONE. $2500 is what we paid for 2 of these phones. This is insane. https://t.co/KGpSDbmw8K,jperson80,,,Seattle,en,negative
305,1311467717422198784,2020-10-01 00:47:24,Moon shot with new #samsungs20FE zoomed in vs. #iPhoneXR Samsung’s camera is next level. https://t.co/6Sy0TmH17n,Talmadge_Gray,,,"Deep South, USA",en,positive
306,1311468877906432001,2020-10-01 00:52:01,"@SemiAridScience @ecologyofgavin I only use edge unless on my phone,  then I use Samsung internet",Elmore_Ecology,,,"Starkville, MS",en,neutral
307,1311470306935013379,2020-10-01 00:57:41,@evil_eye_cult @SamsungMobileUS I've had mine since May and I haven't scratched it once. The screen is alot tougher then you think.,Z_Official_,,,"St George, UT",en,positive
308,1311471828037177344,2020-10-01 01:03:44,@lakerhov I had a flip phone I think it was a Samsung,sports_beard,,,United States,en,neutral
309,1311472716894015489,2020-10-01 01:07:16,"@feral_ghost oh hey, you need a screen? because i got one here, it’s a 32” samsung. i figured i would keep it around as a portable tv in case i ever need one, but it’s tucked into a little corner storage area with my art portfolio and spoonk mat rn, and i’d be happy to give it a loving home",mxlizandry,,,Oakland,en,positive
310,1311473159699337218,2020-10-01 01:09:01,why does a new samsung phone come out every other week ??? I got mine in March and it feels like I'm so far behind :(,NotAnaRamirez,,"Durham, NC","Durham, NC",en,negative
311,1311473689288818688,2020-10-01 01:11:08,@Z_Official_ @SamsungMobileUS Drive your thumb nail across the screen and tell me what happens,evil_eye_cult,,,"modesto , california",en,neutral
312,1311476086182752256,2020-10-01 01:20:39,@lambas70 That's with my new Samsung phone! I can't believe how far they've come with technology!,sirsaint63,,,"Baton Rouge, LA",en,positive
313,1311482576213860352,2020-10-01 01:46:26,@iamwaynegilbert @TMobile @bts_bighit @SamsungMobileUS Wowwww this phone is gorgeous!!! I can’t wait to see you add your amazing photography skills to this phone and all the beauty you will create.,dancelife44gma1,,,"New York, NY",en,positive
314,1311483262666256386,2020-10-01 01:49:10,@SamsungMobileUS Every folding device Ive ever owned broke at the hinge so its a no from me.  I just see it as a weakness that isnt worth the cost.,LacieStarling,,,United States,en,negative
315,1311487727884554245,2020-10-01 02:06:55,@SkellernJacob @vortck @mcalel_ @pomonella01 @TechHighest Sometimes it’s better to have somthing look the same and have better specs than to massively screw up on a new device cough cough Samsung Galaxy Fold.,RajChadha6,,,"Fenton, MO",en,negative
316,1311489390171099136,2020-10-01 02:13:31,"@SamsungMobile  I feel cheated, I have the note 10+ and it is new without bumps or scratches.  but it's always the same when a new phone comes out.  you guys send updates that slow down the phone and blur the camera.  to make one buy the new model.",yansillgil,,,Republica Dominicana,en,negative
317,1311494270742859778,2020-10-01 02:32:55,"@Spotify real quick. I have a Samsung Galaxy phone, when I open Spotify, it takes a long time to load. The app is up to date, any suggestions?",milmat36,,,Pittsburgh PA,en,neutral
318,1311494543724949505,2020-10-01 02:34:00,"Finally! After 4 years, I've pre-ordered a new phone. After having a @SamsungMobileUS phone for the last 8 years, I'm now moving to the @Google #Pixel5. Sorry Samsung, your phones are too giagantic and too expensive for me.",woody24,,,"Carmel, IN",en,negative
319,1311508340233572352,2020-10-01 03:28:49,"The back of the @Samsung Galaxy S10+ breaks if you look at it funny. Mine is a spiderweb of cracks and I've had a case on it ever since... the last time I got the back replaced.

Can we just have plastic backs on phones? I want a phone prioritized for durability.",bhsharp,,,"San Francisco, CA",en,negative
320,1311523252120948736,2020-10-01 04:28:04,That Samsung phone is looking kinda cute specially with #BTS_Dynamite playing in the background 👀,chapss16,,,"Las Vegas, NV",en,positive
321,1311524533699047427,2020-10-01 04:33:10,@tiffotograph @SamsungUS @SamsungMobile @SamsungMobileUS i hope everything gets better &amp; sending the best wishes . this full moon isn’t to great for everyone 😭🖤 &amp; that camera quality .. cause i can NEVER get the damn moon great 😒 is PHENOMENAL,yoshiyue,,"Lake Arbor, MD","Lake Arbor, MD",en,positive
322,1311532972689043458,2020-10-01 05:06:42,"@EuJanka @JustBlurred @selx771 @JMich293 @MKBHD The only thing the 865 has over 765 is graphic. Not big deal. If don't play pubg on your phone

90hz is what most the 120 run at by default .With only couple who don't offer virable refresh rate. 

Not much diff from  90 and 120
Samsung is OS is  slow and update are slow",toddmonroe6,,,"Michigan, USA",en,negative
323,1311534444646477830,2020-10-01 05:12:33,Omfg I am obsessed and in love with this new phone. #samsunggalaxy #samsung #samsungnote20 #Note20Ultra #tmobile @SamsungMobileUS @SamsungMobile @TMobile https://t.co/EVkPmPIb3c,bluebuteo,,,"Texas, USA",en,positive
324,1311603822968541185,2020-10-01 09:48:14,@overit_miss @JocylynnRoot It's the number of random finger movements across numeric symbols typed on a gorilla glass screen equipped on a samsung cellular device. But it could be another number...,CAstewart777,,,"Livermore,California",en,neutral
325,1311623009371914242,2020-10-01 11:04:28,@drliansi Gurl get yourself that new @SamsungMobileUS  S20FE or the ZFold2 Phone I Love my Fold..,Lipsle2,,"Virginia, USA",RVA,en,positive
326,1311627614189223936,2020-10-01 11:22:46,Trying to imagine what somebody would have on their phone that would warrant using samsung's secret folder,cool_mcdude,,,"Hell, MI",en,neutral
327,1311636348709883905,2020-10-01 11:57:29,@ksmityyy_ Why Would You Get A Samsung Watch?,ShaiSoBoujie,,,"Nashville, TN",en,neutral
328,1311639155919609856,2020-10-01 12:08:38,@SamsungMobile 2 thousand US dollars for a phone. That is just too much. I can buy a macbook pro with this money and still have left to buy an RTX 3080,eliasgiff,,,"Seattle, WA",en,negative
329,1311652196426166272,2020-10-01 13:00:27,"I don’t know who a Travis Scott is and I don’t want a Samsung phone. Please end this for gods sake. 

I’d tell my ~30 viewers to use an ad blocker, but they don’t seem to work. Sad.",badgunpla,,,"Austin, TX",en,negative
330,1311654055710777344,2020-10-01 13:07:50,"@SamsungCanada so what would it take to be able to completely uninstall that cancerous Facebook app on my phone? Or is it more of a if I didn't want it forced on me, I should have got a different phone? Samsung note 10 plus, what options would you have without preinstalled apps?",Shenannagins85,,,"Windsor, Ontario",en,negative
331,1311676151949979648,2020-10-01 14:35:39,"@menakadoshi Didn't you read about Samsung establishing world's largest mobile factory in Noida?

Didn't you read about Defence corridor?

Didn't you read about one district one product?",a20nitin,,,Solitude,en,neutral
332,1311679240023281664,2020-10-01 14:47:55,"Excuse me, @SamsungMobile @SamsungMobileUS @Google, the new Android update you have pushed screwed my phone up. I have a s10+ and now have audio lag/skipping via Bluetooth. That never happened until the new update this week. #fixyourshit",AceOfSpadezCC,,,"White House, TN",en,negative
333,1311681669150244869,2020-10-01 14:57:34,"@davefancher In this case, I'm about to swap my old OnePlus 7 Pro for the S10 FE for nearly free. I've recently been wanting to get more Samsung experience, and it's good to have for some mobile dev work I've done recently. Lastly, it looks like a pretty great device for the cost! 2/n",Jaxidian,,,"Indiana, USA",en,positive
334,1311682807710744577,2020-10-01 15:02:05,"@googlenest Using a Samsung Note 8, I've logged out/in of both the Google Home App and Disney + App, I even unliked/relinked Hulu/Netflix to see if it was a linking issue (worked fine with those two), restarted my phone, and last was try and wait a day and try again. Still won't link.",LibbyPiller,,,"Oshkosh, Wisconsin",en,negative
335,1311693083973541888,2020-10-01 15:42:55,"I can't tell you how much I Love my #SamsungG7Odyssey I've been blowing it all these years playing on just a 60hz -75hz screen. 

#Samsung 
#gamingcommunity 
#CODMW 
#bestofthebest",Zelly2196,,,"San Francisco, CA",en,positive
336,1311693312684781569,2020-10-01 15:43:50,@PatrickMoorhead @SamsungBizUSA @SamsungMobileUS @SamsungMobile Took this on my Note 20 Ultra the other day! Camera is amazing! https://t.co/bvlsmpXrDk,W00tMa5ter,,,"Portland, Oregon",en,positive
337,1311699158726778880,2020-10-01 16:07:04,"@SamsungMobileUS why has my galaxy note 20 ultra screen already scratched up, just from being in my pocket. The glass for the note 8 was much better. https://t.co/x1iAMVTMg4",Kornabakk,,,United States,en,negative
338,1311708812718624772,2020-10-01 16:45:25,"@Owjay_ Stock Android is like 2 years behind One UI. Camera preference is subjective. Samsung has a more versatile camera system and better video quality too.

I love Google phones but you can't go wrong with Samsung either.",Eazy_095,,,"Hell's Kitchen, Manhattan ",en,positive
339,1311716951270416384,2020-10-01 17:17:46,In the 12 hours I've had the Samsung s20 FE. This may be the best phone they make.,Zarndt2134,,,Nevada ,en,positive
340,1311719916366630920,2020-10-01 17:29:33,Turns out you can be considered for almost any Mobile Tech job if you mention the fact you have a Samsung Galaxy Fold 2,WeastHD,,,"Connecticut, USA",en,neutral
341,1311720707261427713,2020-10-01 17:32:41,@redhorsegal @HBO @hbomax You can watch it on HBO no point having Max for me either as they don't have a Samsung app.,zen_dahlia,,,NYC,en,neutral
342,1311726543819898882,2020-10-01 17:55:53,Did they say at that recent Samsung event that there was gonna be another BTS edition phone? More than just the Galaxy FE phone that the boys have been advertising? I thought they did but I can't find any articles or info about it. @BTS_twt @SamsungMobile,mashka288,,,Upstate NY,en,neutral
343,1311752033062453248,2020-10-01 19:37:10,"@Cicada1O1 @SamsungMobile They should price this at $939 or less. As a flagship device. The Note 20 Ultra at $729, S20 Ultra $649. Their warranty is horrible. You have to send your phone in and get evaluated to get a replacement. For what they are charging they should offer VIP warranty service. But don’t",eliasgiff,,,"Seattle, WA",en,negative
344,1311753245266571265,2020-10-01 19:41:59,"I have had my S10 for over a year now, not a single crack or damage of any sorts. I get my new phone in the mail and my phone mysteriously gets a hairline crack while I'm at work. How?? I've barely used it all day and it's been in my pocket. Wtf Samsung.",JGiiiy,,,Pennsylvania ,en,negative
345,1311761811427913728,2020-10-01 20:16:01,@SamsungIndia Please Please Please release an OTA update for battery life! Note 20 Ultra Screen Time for Business Apps is at best 5 hours!!! @Samsung @SamsungMobile @SamsungMobileUS Have 2 Note 20 Ultras for Shooting content. Havent started yet n I am in tears already. 2 Lakhs down the drain!,heybharatjain,,,"New York, USA",en,negative
346,1311763207506276353,2020-10-01 20:21:34,"Took this pic with my Samsung galaxy A70 after the rain storm. I have always and will always be a fan of @SamsungCanada . I take a lot of pics so I need a phone that will take great photos when I need it, and I haven't been disappointed with this phone yet and it's been a year! https://t.co/kg3W1DnlKG",1983countrygirl,,,Ontario,en,positive
347,1311770135967854592,2020-10-01 20:49:06,"@CNET I have noticed a big change with 14.2 beta and the Samsung Duo wireless charger. Prior to 14.2 beta, once the phone was fully charged the light on the charger would turn green when fully charged. Now, with 14.2 the light stays red and still charges.",TheDrTek,,,United States,en,neutral
348,1311771954756628480,2020-10-01 20:56:20,Going through my Samsung health logs from my Galaxy Watch and couldn't help but notice the spikes in my stress level during our budget hearings in September and then the immediate drop this past Tuesday after the budget was approved. Wish I could get a screen shot of that.,TheHoboBoss,,,"Alvin, Texas",en,neutral
349,1311772470723014656,2020-10-01 20:58:23,"Since Volume Down + Power and Volume Up + Bixby + Power aren't working, guess I'll need to let the battery get low and try again.

I hate this and I'm never buying a Samsung Galaxy phone ever again.",PatrickKul,,,"San Francisco, CA",en,negative
350,1311772998077161472,2020-10-01 21:00:28,"I have a Samsung phone. I am tired of it auto-changing my words! Not correcting them......but changing. It changed 
C H R I S (Wallace) to Christ!!!😟😖",bubbleyummama,,"Denver, CO",Colorado,en,negative
351,1311775980780834816,2020-10-01 21:12:20,@mattswider Hi Matt! I am using the Exynos version of Note 20 Ultra and it has a terrible screen time of 5 hours with QuadHD+ and Performance Mode! No games installed. All business apps. If you could put in a work to @SamsungMobile and @Samsung @SamsungMobileUS for an OTA.🙏🙏🙏,heybharatjain,,,"New York, USA",en,negative
352,1311795277041410056,2020-10-01 22:29:00,Finally got to hold and play with the Samsung Z Fold 2 at Best Buy and man that is one solid phone!,MGNienaltowski,,,"Minneapolis, MN",en,positive
