,Unnamed: 0,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language,tag
2063,7912,1308877118063947779,2020-09-23 21:13:17,.@ddlovato sharing her handwritten lyrics from her @SamsungMobileUS #GalaxyNote20 5G back &amp; forth with @marshmellomusic was the key to bringing their new song #OKNotToBeOK to life. Watch the new lyric video and remind yourself today that it's ok not to be ok 💗💗 https://t.co/03iecztHRp,IslandRecords,,,"New York, NY",en,neutral
2064,4528,1308877165979668483,2020-09-23 21:13:28,@thisistechtoday @SamsungMobileUS No curve display? I'm so tired of these big shot companies not giving us what we need in our mobile tech. Ugh.....,UltimateThorn,,,"Chicago, IL",en,negative
2065,9659,1308877886364045312,2020-09-23 21:16:20,"@iamwaynegilbert @SamsungMobileUS Good to hear, I seem to finally break down and buy a new phone just to have a new one come out weeks later, I will have to see how the note 20 compares to this new phone",Liv_Noah_Benson,,,"Fredericksburg, VA",en,positive
2067,1223,1308878614025429002,2020-09-23 21:19:14,"@FairwayMarket problem with your mobile checkout app. It keeps making me do a manual update and kicking me out to Google Play Store. I already did update, no update available. Android 10, Samsung Galaxy S10.",copyrightandtec,,,New York City,en,negative
2068,2984,1308878829772046336,2020-09-23 21:20:05,I just got the new Samsung phone. and I'm now Twitter for android!,YoutubeFidoking,,,Shower,en,neutral
2069,8879,1308880115972145153,2020-09-23 21:25:12,"They've pointed out this passage.

Can someone show me where it says Samsung will void the warranty if it's rooted? How about where it says Samsung won't fix a hardware defect simply because the phone is rooted? https://t.co/qBqxP9OEV6",Wander1236,,,Pennsylvania,en,negative
2070,6994,1308880355680755714,2020-09-23 21:26:09,Just ordered a new phone! About time I upgraded from the Samsung Galaxy J3 V.,NickBorovich,,,"Pittsburgh, PA",en,neutral
2071,338,1308880369329070080,2020-09-23 21:26:12,"In case you haven't seen, ECG is now rolling out to the Galaxy Watch Active 2 and Galaxy Watch 3.

You'll need to install https://t.co/oXDv1HSguR as well. https://t.co/a4QjNMS6Br",SamsungRydah,,,"Los Angeles, CA",en,neutral
2072,7574,1308880594693173257,2020-09-23 21:27:06,"@CalSnape @SamsungCanada @SamsungMobile Damn, can't believe that was taken on a phone! Incredible!",singh_nicolas,,,"Toronto, Ontario",en,positive
2073,337,1308882585972600841,2020-09-23 21:35:01,@CNETNews So disappointed that ECG works only if you have a Samsung Galaxy phone though. The required app does not work on stock Android.,jjowdy,,,"San Francisco, CA",en,negative
2077,8876,1308886032226627584,2020-09-23 21:48:42,Verizon’s Samsung Galaxy S20 Fan Edition 5G Ultra Wideband is an absurd phone name - The Verge https://t.co/F3rWbmArYD via @GoogleNews,ncappraiser30,,,"Gibsonville, NC",en,negative
2078,7571,1308886068532568071,2020-09-23 21:48:51,Samsung Galaxy Watch 3 and Active 2 can now take EKG readings. Awesome! Video coming soon.,sakitechonline,,,Philadelphia,en,positive
2079,336,1308886185180266496,2020-09-23 21:49:19,@thisistechtoday @SamsungMobileUS Specs look very good I think for the price. Should be a good phone and do well.,eprice4000,,,Southern California,en,positive
2080,8603,1308886530828701699,2020-09-23 21:50:41,"@ishanagarwal24 samsung F41 expected price ?

@ishanagarwal24 

please suggest me a non chinese phone below 15k price..

is it worth to wait for F41 ?
and will it be less than 15k ?",RWhoonRS,,,Earth,en,neutral
2081,4527,1308886671249879046,2020-09-23 21:51:15,"Engadget: Samsung's newest watches can now take ECG readings in the US.
https://t.co/A2BgDJvUcW

via @GoogleNews",bishopsring_,,,Texas,en,neutral
2082,1652,1308886875189448704,2020-09-23 21:52:03,"The sole reason why I want to buy the Samsung Galaxy Z fold 2 is to be able to read manga and watch anime on a big screen while having the profile of a small phone. 

That is all, and that is my tech tip",ChihiroKasa,,,United States-NJ,en,neutral
2083,8602,1308887450857676800,2020-09-23 21:54:20,"samsung F41 expected price ?

@ishanagarwal24 

please suggest me a non chinese phone below 15k price..

is it worth to wait for F41 ?
and will it be less than 15k ?",RWhoonRS,,,Earth,en,neutral
2091,5315,1308891514022637570,2020-09-23 22:10:29,"@SamsungMobile @BTS_twt Me: nervous watching RM holding a phone with no protective case.

He looks so good! They all do. Love BTS!",PersonaH3,,,United States,en,positive
2093,2593,1308891574101774337,2020-09-23 22:10:43,@SuperSaf @SamsungUK @SamsungMobile @SamsungMobileUS Is the screen flat or curved?,minsouparei,,,"Hell, MI",en,neutral
2096,6392,1308896255536496640,2020-09-23 22:29:20,"Samsung Galaxy S21 Ultra concept, may feature an under-display selfie camera, it looks good man, nice retirement phone, DTC and HEX whale should be enough in the new world. Lol https://t.co/kcHIVthU7O",phoneinf,,,Earth,en,positive
2098,2977,1308898650072981504,2020-09-23 22:38:50,@SamsungMobileUS Piece of crap phone....dont buy,Msheria,,,United States,en,negative
2099,1649,1308899095407464448,2020-09-23 22:40:37,Samsung Galaxy F41 could be the first phone in the new F series: #DeepLearning #IoT #BigData ht: @MikeQuindazzi https://t.co/533SiwNef2,hudson_chatbots,,,"Washington, USA",en,neutral
2100,333,1308899836884901888,2020-09-23 22:43:33,"ECG is now available on Samsung's Galaxy Watch3 and Watch Active2 in the U.S. - Neowin
https://t.co/qqXTt1iw1N",Buddahfan,,,Los Angeles,en,neutral
2101,2162,1308900110114451458,2020-09-23 22:44:39,"@UnSilencedSGT Jeremy, Thanks for being a 15 year loyal customer.  It is so important that you are able to get the best phones and the best prices! Samsung is my favorite phone! We want you to get the opportunity to get one! Send me a DM and we can look at options together. ^DiannaA",sprintcare,,,"Overland Park, KS",en,positive
2108,332,1308906228156858370,2020-09-23 23:08:57,@SamsungMobileUS does the pen come with the phone? the answer of this might make influence on me getting a Samsung 🤔,AleBayona04,,,"Anaheim, CA",en,neutral
2111,5675,1308907353870413824,2020-09-23 23:13:26,"Are you kidding me?! This is my camera phone. The zoom on the #GalaxyS20Ultra is INSANE. No longer just a blurry celestial body. 🌓

#samsung #galaxy #galaxys20 #camera #cameraphone #phone #photography #moon #sky #space #nature #moonlight #moonphases https://t.co/U0pjDcxNnz",WeatherGeoff,,,"Long Island, NY",en,positive
2112,3705,1308908686325223424,2020-09-23 23:18:43,The song that is used in the new Samsung galaxy watch commercial has been stuck in my head all day. That right there is the power of a good song choice,Chase__Hill,,,"New York, NY",en,positive
2113,6650,1308909614755348482,2020-09-23 23:22:25,I own way too many Samsung products. I just picked up a laptop 😭 I love it so much. Can finally watch twitch with no issues,Gundam00_nut,,,NYC,en,positive
2114,4524,1308910645644087296,2020-09-23 23:26:30,"@technologytonic @Apex_Launcher @lawnchairapp Samsung did it with the Edge screen stuff and many other things. Lots of OEM's do it with cloned apps, as they all do things their own way to prevent launchers from adding in support, so that they can try and force you to use their launcher.",Nova_Launcher,,,"Chicago, IL, USA",en,neutral
2117,8429,1308913038133731328,2020-09-23 23:36:01,Samsung tests live video shopping to showcase new foldable phone https://t.co/HhFIHydY7Y,kierawiatrak,,,"Atlanta, GA",en,neutral
2118,330,1308913887027359746,2020-09-23 23:39:23,@SamsungMobile @BTS_twt Love it! How can I ever look at this face and not smile? That phone and person holding it are both DASHING! @BTS_twt  #Jin #Seokjin #GalaxyxBTS #GalaxyS20FE #SamsungEvent,Maine87961767,,,"Los Angeles, CA",en,positive
2119,2974,1308915818281996288,2020-09-23 23:47:04,@TravisMcP Yep! This works with any Samsung phone bought from their website. Lmao it’s awesome.,Marks_Tech,,,United States,en,positive
2120,2973,1308917319406583810,2020-09-23 23:53:02,@SamsungMobile @BTS_twt Omg I love this color!! Can I please trade my S20 ultra for this phone?!?!?! I beg you!,ovrsizdcardigan,,,United States,en,positive
2121,9284,1308918414245793792,2020-09-23 23:57:23,"So I'm trying to get into running and I want to get a fitness watch to track heart rate and steps.. I have a samsung so should I get a samsung watch, a fitbit, or a garmen?? Or something else? Sos",anya_the_g,,,"Bellingham, WA",en,neutral
2123,7198,1308920868240846851,2020-09-24 00:07:08,"Upgraded my #phone to the new @SamsungMobileUS #GalaxyNote20Ultra 

The zoom on the #camera is impressive - the truck in the background is well over one mile from where I was standing! 

#photography https://t.co/gG9nGLSj47",bahoughton,,,Kansas,en,positive
2124,2305,1308921961742041095,2020-09-24 00:11:28,"It's very difficult to use my phone. This started a little bit ago after I updated my phone. I hate it, and it needs to go. Google is no help lol. Maybe @SamsungSupport can help? Maybe y'all know what to do. Rentacenter is closed. I am afraid to accept this Knox configuration...",CrystalsLady,,,"Vermont, USA",en,negative
2125,1865,1308927038779252737,2020-09-24 00:31:39,Hey @SamsungMobileUS can you fix this stupid sensor?? The Phone is not wet!!! https://t.co/tEgLo8504S,aliexfolgueira,,,"Miami, FL",en,negative
2127,2972,1308928055407194112,2020-09-24 00:35:41,Omg my dad just got the dynamite Samsung AD on his phone 😭 that volume was loud lmao and I got a mini heart attack,bbbangtann,,,United States,en,neutral
2128,2587,1308928578290098176,2020-09-24 00:37:46,"@SamsungSupport Hi Nina. After 8 phone calls, countless lies and being hung up on... I had to find not one... but 2 certified Samsung repair centers less than 5 miles from my home. Which Samsung had told me there were none within 100 miles. I had to do the foot work and get the repair place",Prototype66,,,Grand Ledge MI,en,negative
2130,9416,1308929724962476032,2020-09-24 00:42:19,@tonyschiavone24 hey I saw douchenuts break your phone...at least you can get the new Samsung Galaxy Fold....it looks pretty cool!,CrystalOliviel,,"Wisconsin, USA","Madison, WI",en,positive
2132,1208,1308932002935169024,2020-09-24 00:51:22,"The best part about all this is that uBreakiFix had already replaced the screen on my phone. The end-of-repair diagnostics found the root, and Samsung made them revert the repair.

Think about that. Samsung would rather lose an entire screen than repair a rooted phone.",Wander1236,,,Pennsylvania,en,negative
2133,329,1308932625399070720,2020-09-24 00:53:51,@VDillerud @YourSomeone11 Believe it or not the stock camera on a Samsung tablet I use. I normally use a Nikon D7000 ( I just shoot for fun ) Thank you...,RisingDarkstar,,,"Los Angeles, CA",en,positive
2134,2971,1308938908185407488,2020-09-24 01:18:49,@SamsungMobile @BTS_twt J-Hope in a metalic grey jacket holding a lavender color phone 😍 Samsung knows how to shoot a best picture 👍👍,goldenhoseok094,,,United States,en,positive
2135,8870,1308939491684610050,2020-09-24 01:21:08,@SamsungSupport How come my settings won't save on my S10? My screen times out every 30 seconds even after I change the timer. So frustrating.,JokerXVI,,,"Norfolk, VA",en,negative
2139,6648,1308947026487455745,2020-09-24 01:51:04,loving seeing/hearing the @BTS_twt dynamite commercial for the samsung phone on my tv here in nyc.,fairymoonprince,,,NYC,en,positive
2140,2969,1308947847497363458,2020-09-24 01:54:20,An affordable quad camera smartphone? - Samsung Galaxy A31 Review Cape Town Guy https://t.co/4YoyQM3X3e https://t.co/1dXxgvSRTK,JoanneWright791,,,"Kansas City, MO",en,neutral
2141,2239,1308948187005231112,2020-09-24 01:55:41,"@GloriousKev My wife went from the S8+ to the S20 Ultra and really loves it. She's a Samsung whore though, so her opinion is bias. I on the other hand think it's a nice phone. the 120hz is nice, but sucks that battery up right quick!",K__Med,,,North Idaho,en,positive
2143,3415,1308950251198439426,2020-09-24 02:03:53,@ss___0716 I had a Samsung slide phone w/ the keyboard,kelbowgrande,,,"Dallas, TX",en,neutral
2144,8598,1308951485506637824,2020-09-24 02:08:47,@SamsungMobileUS Not sure a folding phone is a good idea.,jjs1264,,,"Spring, TX",en,negative
2147,9283,1308954774411210752,2020-09-24 02:21:52,@CBHOBC Samsung galaxy S20 camera zoom. No joke,UntitledWXNet,,,Greater Vancouver,en,neutral
2148,4785,1308955752485224453,2020-09-24 02:25:45,"If anyone has a Samsung Galaxy A71 5G (2020) phone, and would like this case that was used for maybe three days, DM me. I had to return the phone due to poor performance. https://t.co/9yyPOcrFry",ShaunStackhouse,,,"Kansas City, MO",en,negative
2150,6391,1308956944619597824,2020-09-24 02:30:29,"@SamsungUS/@SamsungMobileUS, can you please tell me why my expensive Galaxy Watch Active 2 cannot permit me to schedule ""Goodnight mode""?

And DND is not a solution–it has a different purpose.

Seems nuts that I can't schedule it; I could do this on a $50 fitbit, but not a GWA2?",ImStillNoobNoob,,,"Albuquerque, NM",en,negative
2151,204,1308957134323761152,2020-09-24 02:31:14,@SamsungMobileUS  Thanks for the false advertisement stating that the #Active2 would have ECG. I bought this watch mainly because of this feature and patiently waited for it's release but when it does were told you need a #Galaxy phone to use that feature. I have a #Pixel4XL.,georgeinphoenix,,,"Phoenix, AZ",en,negative
2155,35,1308964898819506176,2020-09-24 03:02:05,@Jrae_McCay Get a Samsung Galaxy Watch I have one. It's better,ZaddyUno_69,,"Gretna, LA","New Orleans,LA",en,positive
2157,9282,1308967204331945987,2020-09-24 03:11:15,@CalSnape @SamsungCanada @SamsungMobile Can’t believe a phone took that!,autpops,,,"Seattle, WA",en,positive
2159,4784,1308971290196348928,2020-09-24 03:27:29,"Frankly, if I was going to upgrade, I'd make like my wife, and get the new Samsung Galaxy. Apparently, somewhere between S6 and S10, they finally got rid of that stupid button that was right on the screen. Man I hated that button.",ThomasJBlack1,,,"Belton, MO",en,negative
2161,4702,1308975876906913793,2020-09-24 03:45:43,Example of the perfect phone 👇🏾 well done @SamsungMobile https://t.co/sxcpfMSq08,thefranco690,,,"Michigan, USA",en,positive
2162,9648,1308979586135449600,2020-09-24 04:00:27,@SamsungMobileUS Phone has been great for me. Runs smooth. And being that I got mines directly from samsung makes it better.,JConn75,,,Baltimore,en,positive
2165,543,1308988522234343426,2020-09-24 04:35:58,"@SamsungMobileUS Your Galaxy S10 is, by far, the worst phone I have ever owned. Pathetic.",MichaelPicano,,,"Denver, CO",en,negative
2169,4195,1308997115029450754,2020-09-24 05:10:06,Samsung’s Galaxy Watch 3 and Active 2 can now take EKG readings in the US https://t.co/HdzzujPZ18 https://t.co/2xLwxuxOUn,verge,,,New York,en,neutral
2170,8867,1308998903476498432,2020-09-24 05:17:13,Feels like I am using my Note 3 phone with this update. Various things Samsung has been doing for years but took them a while to do,oh_monnica7,,,"California, USA",en,neutral
2171,1197,1309003104772390912,2020-09-24 05:33:54,@NHSCOVID19app I have an android phone -Samsung S20 but keep getting this. I've uninstalled and reinstalled twice https://t.co/v2L2pNXwmL,LouiseTilbrook1,,,Saffron Walden,en,neutral
2174,324,1309009588969181185,2020-09-24 05:59:40,"The #Galaxyfold2 is the most beautiful, sleek and advanced cell phone I've ever seen, impressive!! 😱👏 #Samsung",jescarus,,,"Los Angeles, CA",en,positive
2176,5302,1309011642886356992,2020-09-24 06:07:50,Samsung Galaxy Watch Active 2 review: ‘good’ is as good as it gets https://t.co/vU6aCbW0e2 via @Verge,Ideas_of_today,,,USA,en,positive
2178,5301,1309012421512749056,2020-09-24 06:10:56,Samsung adds ECG monitor to Galaxy Watch 3 and Galaxy Watch Active 2 https://t.co/YNELwZiRiF,Ideas_of_today,,,USA,en,neutral
2182,1863,1309019119853936640,2020-09-24 06:37:33,@TizenProject @xamarinhq Hey is it possible to change the graphics of O2 measurement on Samsung watch 3? This one really sucks https://t.co/22zs9oOh5L,surya_rajinifan,,,"Gainesville, FL",en,negative
2183,155,1309019957997469696,2020-09-24 06:40:53,"@anydesk does Anydesk work with Samsung Xcover 4s ?
(it has the home etc. buttons in the phone hardware not on the screen)",LowBear,,,Netherlands,en,neutral
2192,1629,1309051720601866243,2020-09-24 08:47:05,"@SamsungHelpUK Yes I have seen all of that. The point I am making is that you are selling a case, this one - https://t.co/NjfIYKpDCB which in my opinion and experience is not fit for purpose. This is echoed by most of the reviews on your site. Samsung should not still be selling this product.",OkComputing,,,North Wales,en,negative
2198,4520,1309068065989177346,2020-09-24 09:52:02,Samsung rolls out new camera and security improvements to the Galaxy S20 Ultra in Germany #Samsung #GalaxyS20 https://t.co/Jp8B9FLseG https://t.co/c9Ur1qa6Sq,NeowinFeed,,,"Plymouth, MI",en,neutral
2199,8865,1309070203624488962,2020-09-24 10:00:32,Samsung expands online smartphone range in India to woo holiday shoppers https://t.co/T6BB2E2d93,EINITNews,,,"Washington, D.C.",en,neutral
2200,2297,1309070583188140032,2020-09-24 10:02:03,Samsung Taps Klarna’s Flexible Payments to Optimize Phone Financing https://t.co/1vWrQG3OOy,ChrisJGrant,,,"Wheaton, IL",en,neutral
2201,3412,1309071005097357312,2020-09-24 10:03:43,Galaxy S20 FE deal alert: Samsung’s brand-new phone is already $100 off at Best Buy – CNET [CNET] https://t.co/bc1A6wFpgE,UpMyTech,,,"Oklahoma, USA",en,neutral
2204,318,1309078703973044224,2020-09-24 10:34:19,"Think of this as a flagship #Samsung smartphone, but at an entry level price. #galaxys20fe #samsungevent #gadgets #technology https://t.co/hE8IMFfg0m",TheFlighter,,,"Los Angeles, CA",en,neutral
2205,7894,1309087117260263426,2020-09-24 11:07:45,"Trying to log back into my s20 Plus in the middle of my workday and was asked for a password (I swipe to get into my phone and have no idea what the password is). So, I was locked out. The only solution - a hard reset! Color me pissed and perplexed!? @SamsungMobileUS",LESTRENTtv,,,"Newark, NJ",en,negative
2208,317,1309094612536098816,2020-09-24 11:37:32,"@bocxtop While I haven't sent porn to anyone, I've had issues on my new Samsung phone where I'm 110% sure I copied a new link and I'll send a text to see that I indeed didn't get the new link.....

I think some websites are designed to screw with you :P",TehParalyzer,,,"Fresno, California",en,negative
2212,6981,1309097849473454086,2020-09-24 11:50:23,"@SamsungMobileUS ... oh, and did I mention that those wrap-around curved-edge screens are much more prone to breakage? All phones should be sold WITH A PROTECTIVE CASE; I ordered the “Hapitek” case from AMZN for my wife’s A21; it has a nice 2mm-high lip all around the screen, and only $10.",AaronAbasolo,,,"Texas, USA",en,negative
2213,6980,1309098103434248192,2020-09-24 11:51:24,"@SamsungMobileUS Don’t waste your money on a ridiculously expensive phone for a technology that is not anywhere near fully deployed yet. Remember that Samsung only supports its phones for about 2-3 years, and no more OS updates. If you must have a Samsung 5G, get the A51-5G or A71-5G, much less$$",AaronAbasolo,,,"Texas, USA",en,negative
2214,2577,1309099429547438080,2020-09-24 11:56:40,"@C0ppert0p1 @SamsungMobileUS Actually, the frequencies preferred for 5G are in the 600-700MHz range, and were stolen from TV broadcasters by the FCC in a “reverse spectrum auction”, in which TV broadcasting was “repacked” onto lower, often adjacent channels, and the spectrum auctioned to cell phone companies",AaronAbasolo,,,"Texas, USA",en,neutral
2216,7541,1309103586777989123,2020-09-24 12:13:11,@PDF53 @petemorristwit I did it this morning on my samsung phone 'NHS Covid-19',glenis_hall,,,North wales,en,neutral
2217,6389,1309104399181119490,2020-09-24 12:16:25,"@olakunleDacosta @OcayaC @SamsungMobile Well said. However, only the Exynos variant is available outside the US. So they knowingly give to us a crappy device at a mountainous amount!",oluph3mmy,,,EARTH,en,negative
2218,7540,1309106423306088450,2020-09-24 12:24:27,"@evleaks A quick question for you! Have you gotten to try any of the folding screen Samsung devices? And if so, do you think they're worth the entry price?",ZiggyVertigo,,,"Pittsburgh, PA",en,neutral
2220,3410,1309107986015621127,2020-09-24 12:30:40,I would not buy the Samsung S20 phones if you are on @TMobile.  They do not work on their network right now.  Just got off of the phone with them and they said they have an issue and there is no ETA.  Good luck @SamsungMobile  with this.,jason_mongaras,,,"Round Rock, TX",en,negative
2222,1188,1309110057859153922,2020-09-24 12:38:54,@Samsung My Favorite thing to do on this phone... Love it....#ZFold25G,Lipsle2,,"Virginia, USA",RVA,en,positive
2223,5662,1309110151857811457,2020-09-24 12:39:16,@TMobile @SamsungMobile #TMobileTuesdays #contest I've been a Samsung fan forever. I've owned every note series device and the fold is technically the note 20 and s7 tab combined and I'm so eager to own one. Plus me being Apart of Tmobile. Would allow me to Promote device better if I owned one. Thanks,kbey62,,,New York,en,positive
2226,4515,1309112153056727049,2020-09-24 12:47:14,A while ago I wrote that #Samsung needed to make the #GalaxyS20 an upper midrange device. And make the #Note20Ultra the flagship. The #GalaxyS20FE accomplishes this and makes the #Note20 seem kind of useless. This is a phone that should have launched a while ago.,ozahran319,,,"Madison Heights, MI",en,negative
2227,2574,1309112154025594887,2020-09-24 12:47:14,"Here's the article if you guys are interested! 

“Lost Galaxy: Samsung’s Blurred Smartphone Strategy” by Omar Zahran https://t.co/Nqk9I043Ib",ozahran319,,,"Madison Heights, MI",en,neutral
2230,4180,1309118344704991232,2020-09-24 13:11:50,"@TheTechViewer They tried using a galaxy note 3 as a camera for the note event that's why. Looked like total crap, and they tried adding samsung members in the background 
Which was good idea, but bad execution",1MintyS,,,"Jersey City, NJ",en,negative
2231,316,1309120698598723585,2020-09-24 13:21:11,"What is this Samsung Cloud icon that keeps updating but never opens and I can't find anywhere on my phone?

""As the owner of a new Samsung device, you usually get 15GB of free cloud storage in Samsung Cloud – although Verizon customers are excluded from that deal.""

Oh.",NevadaWolf,,,"Carson City, Nevada",en,neutral
2235,3409,1309122669670010880,2020-09-24 13:29:01,"After about 3 hours on the phone with @ATT tech support and finally a good tech, I learned that there are issues with #att #5G and @SamsungMobileUS #note20 #s20 phones.

She disabled #wifi calling and 5G which fixed the call issues we had since activation.",bhairya,,,"Round Rock, TX",en,negative
2236,3408,1309123497172627466,2020-09-24 13:32:18,"So downgrading service because you don't have the proper infrastructure for 5G seems to work?

Anyone having issues with @ATT on the #samsung #note20 #Note20Ultra #s20 phones maybe you'll find this helpful. My phone was unusable and I was close to canceling service.",bhairya,,,"Round Rock, TX",en,negative
2237,3264,1309124843619704834,2020-09-24 13:37:39,who does @SamsungMobileUS think they are??? having that loud ass add for a phone. im just vibing and hear they go making my ears bleed.,MizeKaitlyn,,,"Washington, IN",en,negative
2242,5295,1309130668232843265,2020-09-24 14:00:48,"The Samsung Galaxy A51 smartphone comes in Prism Crush Black, Prism Crush White and Prism Crush Blue color options.
Here you can buy trendy Samsung Galaxy at the best price:  https://t.co/weoxCgjpVm
#couponxoo #samsung #smartphone #discount #coupon #samsunggalaxy https://t.co/UufQzcbiET",couponxoodotcom,,,United States,en,neutral
2243,315,1309130979618041866,2020-09-24 14:02:02,Samsung agrega monitor ECG al Galaxy Watch 3 y Galaxy Watch Active 2 https://t.co/wjArA9YANG https://t.co/NPWEgd7uNa,CNET_Es,,,San Francisco,en,neutral
2244,8591,1309131118919196675,2020-09-24 14:02:35,@10_jerseygirl No it’s an android phone. The user in the retweet has a Samsung Android,weehalfpintt,,,Scotland,en,neutral
2245,2571,1309131350658744324,2020-09-24 14:03:31,Samsung Save@Work members are eligible for exclusive savings! Save more than 50% on the #GalaxyNote20 when you trade in a qualifying device. Hurry because this offer only lasts until 9/30. https://t.co/21HFvtxRj7 https://t.co/oN705xJWk5,TheKevinEaton,,,"Detroit, MI",en,neutral
2246,7195,1309131375627431936,2020-09-24 14:03:37,The phone with issues is a Samsung with Android OS. The user is in the retweet 👍 https://t.co/p9bAlk9AHb,weehalfpintt,,,Scotland,en,neutral
2247,7532,1309132118698622976,2020-09-24 14:06:34,"@JunoTecho Really? What about the design though? Someone else told me the same thing. I like the colors, plastic is more durable, the selfie cutout is the smallest in any other Samsung phone, has a note 20 camera hump, and it has a flat display. Samsung did their hw.",_alteredtech,,,"Jersey City, NJ",en,positive
2250,3407,1309136390475657227,2020-09-24 14:23:32,"New Video Time!

Taking a look at the Galazy Fold 1 Year Later

https://t.co/Qy11905GPn

#Samsung #galaxyfold #oneyearlater #review #NewVideoAlert",AdamJMatlock,,,"Houston, TX",en,neutral
2253,1613,1309142178074185729,2020-09-24 14:46:32,@SamsungUS The #SamsungEvent was yesterday? I never got a notice. Where can I watch it?,mary128blue,,,Baltimore,en,neutral
2254,3262,1309142259082964998,2020-09-24 14:46:51,"@libbycwatson I use the Samsung Active 2, it does this. Bonus, the watch also looks like a watch.",coreyspring,,,Columbus,en,neutral
2255,1861,1309143844437590017,2020-09-24 14:53:09,@billykyle @JaredSpink Do you have any problem using your drone with your phone? I have a Samsung s20+ and @DJIGlobal go 4 app is not compatible with it and haven't been able to use my drone since March 😑,emilianavelez,,"Florida, USA","Florida, USA",en,negative
2256,6630,1309143876914085899,2020-09-24 14:53:17,@Mark_D_Rossi @Charman339 @SamsungMobileUS The Galaxy Watch 3 had a software update yesterday.,iamwaynegilbert,,,"Brooklyn, NY",en,neutral
2259,3261,1309146064147173386,2020-09-24 15:01:59,@Samsung my phone has stopped recognizing photos on my SD card since your gallery update. Please explain.,KevinBeachus,,,"Nashville, Tennessee, USA",en,negative
2260,5293,1309146798854938631,2020-09-24 15:04:54,@SamsungMobileUS Just received this for my birthday! woohoo! Now to get a good screen protector,ladyknight6,,, USA,en,positive
2261,7880,1309147617444626438,2020-09-24 15:08:09,@AndroidPolice Is there a app that uses the 108 megapixel camera on the Samsung galaxy note 20 ultra outside of the galaxy app or do you third-party apps just use 12 megapixels,JoesTechie,,,"Florida, USA",en,neutral
2268,6388,1309153377603874816,2020-09-24 15:31:02,"@richones1 Been rocking it for a week now with a new phone and trying to five the new keyboard a shot. Its not going well. 

Yes, I realize the two mistakes. I just chose not to correct them, since gboard would have done it for me, but Samsung's keyboard isn't that great about context.",ImStillNoobNoob,,,"Albuquerque, NM",en,negative
2269,8589,1309155506645331976,2020-09-24 15:39:30,"@cvxfreak Niceeee! 
I'm skipping on upgrading a phone and snagged a Samsung Tab S7 plus for Xbox cloud gaming. The XS max pays off next month and has been great device for me.",YourDevastator,,,Earth,en,positive
2270,4776,1309155899009904643,2020-09-24 15:41:03,FDA-Cleared Electrocardiogram Monitor App is Available in the US Starting Today on Galaxy Watch3 and Galaxy Watch Active2 https://t.co/fwk1PJgpj8 https://t.co/CMYzXCPSQN,dball3372,,,Tennessee,en,neutral
2272,6626,1309157108932321280,2020-09-24 15:45:52,"@SamsungMobile @SamsungMobileUS 

Will there ever be a Galaxykick aka Sidekick?
With the swivel screen?
Or GalaxyNote Kick with swivel to reveal a note pad screen to write on",Stee365,,,"Staten Island, NY",en,neutral
2275,8588,1309160274050592768,2020-09-24 15:58:27,"@teslaownersSV @Teslatunity @seanmmitchell @SamsungTV Mine is connected to my phone and can use keyboard in phone to send text to the TV for fields in pretty much any app... been loving Samsung since forever, probably not gonna change.",jd1980mmo,,,"San Antonio, TX",en,positive
2285,4700,1309168818418311171,2020-09-24 16:32:24,@SamsungMobileUS when are you going to make a phone comparable to the Galaxy S8 Active?,ReginaKay54,,,"Bigfork, MN",en,neutral
2288,4699,1309172027719405570,2020-09-24 16:45:09,Hey @YouTube I have P.I.P. for the app activated on my @SamsungMobile phone yet P.I.P. only works when it wants to and never when I want it to. What's the deal?!..,TV_Al_Dean,,,"Michigan, USA",en,negative
2289,2157,1309172212927205377,2020-09-24 16:45:53,@SamsungMobile @Samsung my watch looses a full charge in 8 hours and won't charge without overheating. Please help,CharlotteDommin,,,IOW,en,negative
2291,2238,1309181201723187200,2020-09-24 17:21:36,@bebizzy soooooop excited took the early shift so I can chat!!! We love our Samsung galaxy S10s pictures are awesome! can't wait to hear about the #GalaxyNote20 been saving up for it i would scream if I won one!!! that BIG beautiful screen and candy crush OMG!!!! #Gameon @RickGriffin https://t.co/TWsnwkfWji,GlaunerLisa,,,"Twin Falls, ID",en,positive
2292,312,1309181227790815232,2020-09-24 17:21:42,"@SamsungSupport why can't I use the ECG feature that I paid almost $500 for on my galaxy watch? I was never told that I had to own a Samsung Device, for it to work. Really disappointed :(",EIiotH,,,"Berkeley, CA",en,negative
2293,32,1309182895911768065,2020-09-24 17:28:20,"You know what’s even more frustrating than not having a case for the fold 2 yet? 
Connecting your new Galaxy Watch3 to the Fold 2, but having to leave your Fold2 (so you don’t break it) at home and be out and about with your watch disconnected from it, 🤦🏾‍♂️ c’mon @SamsungMobileUS!!",iKam11,,,"Pennsylvania, USA",en,negative
2295,7522,1309183982743977984,2020-09-24 17:32:39,Granted it's not the most amazing photo ever....but it just amazes me how far phone cameras have come. This is the moon yesterday without a single edit or filter. It would be sharper maybe if my hands didn't shake. Thanks @SamsungMobile #GalaxyNote20Ultra5G https://t.co/Vq0Hy3hKdB,mistuhpenguin,,,"Florida, USA",en,positive
