,Tweet Id,Tweet Datetime,Tweet Text,Twitter @ Name,Tweet Coordinates,Place Info,User Location,Tweet Language
2262,1314184833959067648,2020-10-08 12:44:15,"Press Release: Samsung Display Captures 50% Revenue Share to Lead the Smartphone Panel Market in H1 2020 - High-End OLED Panels are Driving Growth

https://t.co/Pj2WfF7rMh https://t.co/e7WLuan0Eq",SA_Update,,,"Newton, MA",en
1922,1314185491164602370,2020-10-08 12:46:52,Splash🐬 Win a Samsung Galaxy Fit watch with bands! Just “follow me”and “retweet” this for a chance to win. #Samsung #Giveaways https://t.co/unYNyljVXQ,wavedolph,,,United States of America,en
386,1314185578003542016,2020-10-08 12:47:12,@SamsungMobile @BTS_twt Omgosh I want this #GalaxyNote20. That my next phone. I don't care it if it take me forever 🥰 I'm gonna get it✌✌,JasLoveDuJour,,,"Connecticut, USA",en
3289,1314186273024745472,2020-10-08 12:49:58,"@SamsungMobile @BTS_twt Amazing birthday project for #JIMIN by Live For Jimin Vocals - Fanpage in Vietnam @lfjvheaven 😊
😍 Sarang is a fan song. Let's support the project 
Link YouTube: https://t.co/Ur15j7a3Hf 💕💕💕💕
#JIMIN @BTS_twt https://t.co/y7WLVWhLIX",Jimin19971,,,United States,en
4484,1314188479962640384,2020-10-08 12:58:44,"@SamsungMobile @BTS_twt So is this for the phone, or perfume?",KAETHOStv,,,"Utah, USA",en
5502,1314191214472843264,2020-10-08 13:09:36,"@kevmur68 @Samsung I appreciate you've spoken to others in relation to your fridge. However I need the order number or phone number so I can obtain your name and product details on our system to follow it up with the above. Apologies for any inconvenience this may cause, Jen",DIDElectrical,,,Ireland,en
4814,1314193785518256128,2020-10-08 13:19:49,@RandonauticaApp Uninstalled Randonautica. Cleared Google Play cache. Reinstalled Randonautica. Opened Google Maps. Opened Randonautica. Got the gold title screen then nothing but a white screen. Using a Samsung a10e.,KateBonny2,,,"Alabama, USA",en
2260,1314195365302874113,2020-10-08 13:26:06,"@nvidiacc Having an issue trying to get 4K 120hz to work on a Samsung Q80T tv. As shown in this video: https://t.co/JUuhSwmubY the display flickers constantly when in ‘game mode’. Samsung support said this was an Nvidia issue which I’m not sure is true, but hopefully can be fixed",B93Shane,,,"New York, USA",en
5414,1314195476749660160,2020-10-08 13:26:32,"JIMIN....👀 

Samsung will not rest until we all buy an Android device..must resist... https://t.co/xZ7rVBpj5w",Kiki_Reese,,,"Cary, NC",en
384,1314195967420379136,2020-10-08 13:28:29,"Kourtney Kardashian's Poosh ""Wellness Festival"" was basically just a sponsored event featuring collagen powder, Samsung, matcha, &amp; vibrators. 

Guests paid up to $250 to watch ads all day long. 

My piece down below :) 

https://t.co/bGN3Z7Zy8W",alicellemee,,,"Brooklyn, NY",en
5659,1314197576254713856,2020-10-08 13:34:53,"If you missed our LAVNCH &amp; Learn session with @ravepubs' @gkayye last week, you can watch the full session on-demand! 

Gary and @samsungbizusa's Russell Abdullah cover the basics of advertising on digital signage:  https://t.co/vdEkqt2dsS #AVtweeps https://t.co/p5V3KjjV6P",PrismviewLED,,,"Logan, Utah",en
4811,1314198223385497600,2020-10-08 13:37:27,"@pachi72 @SamsungMobileUS Thank you, there's so much to love about this device. Samsung really put the best of everything in the S20FE.",iamwaynegilbert,,,"Brooklyn, NY",en
1556,1314198351722819584,2020-10-08 13:37:58,"@DuckDuckGo While iget fucked out of all my money future successful ideas that google,verision ,samsung,every phone comany i go through every person i encounter all lie to me or about what i do an who i am .an the success i trh to push an get an to get done",ChadSheda11,,,"Spencer, IA",en
3800,1314198738831904768,2020-10-08 13:39:30,You would think @SamsungMobileUS would care more about there customers and issues with #GalaxyFold the 2K experimental phone. IMO,SimplisticNLife,,,Georgia,en
3288,1314199174871543808,2020-10-08 13:41:14,DON'T WANT THAT MY PHONE IS ATTACKED BY SHIFT EMPLOYEE OF A MAJOR COMPANY TMOBILE SAMSUNG LAW ENFORCEMENT ANOTHER PERIOD!,twitemarti,,,United States ,en
5155,1314200780807770113,2020-10-08 13:47:37,"Have you heard of a process Samsung Electronics is using called extreme ultraviolet technology, or #EUV yet? If not, you soon will! Check out what this technology means for your smartphone and possibly the automotive industry!

#ex…https://t.co/eCg0V3Ox9X https://t.co/WI6VOkJ1ai",NancyLeeOBrien,,,"Emmaus, PA",en
180,1314200867197906944,2020-10-08 13:47:58,@TheSciFiChick Samsung app coming soon. In the meantime you could download an app for any of your other devices or watch us online at https://t.co/xyTSPJlWTZ,Dean_Devlin,,,"Los Angeles, CA",en
2119,1314201205237833729,2020-10-08 13:49:18,@1MintyS @SamsungMobileUS Do you want the screen with frame or just a normal screen with no frame?,Ben82234751,,,"Houston, TX",en
1431,1314201290147151872,2020-10-08 13:49:38,@iamwaynegilbert @SamsungMobileUS I'm going to have to recommend this phone for people that don't want to spend the money on a new expensive Samsung phone,pachi72,,,"Hialeah, FL",en
2118,1314202617761787905,2020-10-08 13:54:55,@1MintyS @SamsungMobileUS I wonder if I could find a phone with broken board but with a good screen,Ben82234751,,,"Houston, TX",en
2609,1314204262591729668,2020-10-08 14:01:27,"Samsung Made a Vase That Can Also Turn Out Fires https://t.co/FGgPmJdNRy via @YouTube
This is an amazing item really worth the watch.",BobHunt77216046,,,Essex,en
4569,1314207412165898246,2020-10-08 14:13:58,I want the new samsung phone,Langst37,,,OKC ,en
179,1314208815764566018,2020-10-08 14:19:33,Samsung earnings soar as smartphone sales rebound and rival Huawei struggles https://t.co/dDGtf5nqPW https://t.co/p9RKplHEpl,Boog1e_Man831,,,"Santa Cruz, CA",en
2993,1314208828569776132,2020-10-08 14:19:36,"@space_noodler @SamsungMobileUS 👆This. If you can't, the flip-phone feature is pointless.",Rawr_b4_coffee,,,Michigan,en
3037,1314208922027225089,2020-10-08 14:19:58,Imagine being alerted by your Galaxy Watch every time you are less than six feet from a coworker. Learn how Samsung and Radiant RFID's Social Distancing Management solution are creating a safer workplace experience. https://t.co/YmynhxIZSE,StacyMaloney,,,Kansas City,en
5926,1314209949258444803,2020-10-08 14:24:03,"Samsung's first Galaxy F series phone has a 64MP camera, 6000mAh battery https://t.co/sRKzKSQzoh @slideme https://t.co/cLxMV6bdsN",slideme,,,"Seattle, USA",en
1494,1314210076668829703,2020-10-08 14:24:33,@SamsungMobile @choi_bts2 @BTS_twt I’d like to order one please.... if the phone comes with him it’s okay😏💜,LittleMeStina,,,Denmark,en
178,1314212159182626824,2020-10-08 14:32:50,Needa Samsung flip phone ☎️,grcnna,,,"w my 𓃗,𓃠",en
3797,1314212659407982593,2020-10-08 14:34:49,@SamsungMobile @inluvwith7 @BTS_twt Where can I buy #NAMJOON cause I will buy the phone if I can get him first.,Chrissy26579276,,,"Georgia, USA",en
1769,1314212956289200129,2020-10-08 14:36:00,"@FGuy1977 Yes, Samsung galaxy note 9. Already out dated lol, uuugh. Phone can do a billion things..... i know how to do about 7 of them!! 😂😫🤣🤷‍♀️",frittsy73,,,"Valparaiso, IN",en
1768,1314213551351898114,2020-10-08 14:38:22,"@phonak What significant improvements are there in Marvel Paradise vs Audeo Marvel 70s? BT streaming of audio content from a Samsung phone is terrible, despite the HA having the latest updates &amp; the phone is only 2 ft away",orgullodemexico,,,Chicago,en
5153,1314215404739399680,2020-10-08 14:45:44,"Yet that problem I noticed take effect yesterday. Charging it seems to mitigate the problem but I dont want to have to deal with it forever, and it's new. Maybe I burnt out something in the phone? Overuse? Samsung A20 btw.",RocTager,,,New York,en
2254,1314215415439130624,2020-10-08 14:45:46,The new Samsung FE phone looks interesting and it doesnt have that stupid curved edge! Guess I'll wait for a sale to buy it.,MicahsGlass,,,"South Portland, ME",en
1160,1314215635010965504,2020-10-08 14:46:38,"so the last samsung galaxy update broke some samsung app called ""wifi tips"" and it's making everyone's phone run like shit lmao. love an entire line of devices getting crippled by compulsory updates",MaxKriegerVG,,,"Pittsburgh, PA",en
2866,1314215791462547459,2020-10-08 14:47:16,"So my @SamsungMobile #S20 wasn't downloading MMS messages so I restarted it and when the phone turned back on all of my home screens were deleted. Widgets, apps, and all. This is so frustrating @SamsungUS !!!!",SalTrifilio,,,"Boston, MA",en
1430,1314217331438968836,2020-10-08 14:53:23,Imagine being alerted by your Galaxy Watch every time you are less than six feet from a coworker. Learn how Samsung and Radiant RFID's Social Distancing Management solution are creating a safer workplace experience. https://t.co/fLkb1SuKQU,CallOneInc,,,"Cape Canaveral, FL",en
4804,1314218881888681987,2020-10-08 14:59:33,"""Samsung Electronics Co. reported earnings that beat analyst estimates after the South Korean tech giant’s mobile and chip businesses benefited from U.S. restrictions on Huawei Technologies Co."" @soheefication @business https://t.co/g3DcpXgj7n",koreasociety,,,"New York City, U.S.A.",en
3794,1314218989074214914,2020-10-08 14:59:58,@Zlijy13 @FortniteStatus Samsung&gt; i phone.,NickolisMolina1,,,"Deptford, NJ",en
4802,1314219124646653952,2020-10-08 15:00:30,"The #ClimateSuperstars opens next Monday for practice before the challenge begins October 19! Take part in virtual or in-person learning activities for the chance to win a Samsung Flip 2 digital flipchart for your classroom. 

Watch our Q&amp;A session: https://t.co/XbqYyW7YXZ",NEEFusa,,,"Washington, DC",en
3792,1314219369870823424,2020-10-08 15:01:29,"""Samsung Electronics Co Ltd said its third-quarter profit likely jumped 58% to the highest in two years, beating analysts’ estimates as U.S. restrictions on China’s Huawei boosted the South Korean tech giant’s phone and chip sales."" @Reuters https://t.co/9o3oyjCMT0",koreasociety,,,"New York City, U.S.A.",en
3036,1314219666118709248,2020-10-08 15:02:40,"USA Today: Samsung recently releases the Note20 Ultra. A phablet for people who love phones. https://t.co/vo2NGE6yKi

#Samsung #Note20Ultra",ByrneSoftware,,,"St. Louis, Missouri",en
3791,1314220618703921154,2020-10-08 15:06:27,@nypost You can tell he used a @SamsungMobileUS @Android with camera defect on selfie pictures. His clothing stays in reverse. #glitch,BEAVER15,,,Beaver Valley,en
372,1314222054544216067,2020-10-08 15:12:09,@androidcentral I was just thinking how Samsung needed to produce another phone.🤣,Terrapin_207,,,"Maine, USA",en
755,1314223492376727552,2020-10-08 15:17:52,"Playing with Your Phone with a Samsung phone, which enables all of the features. Pretty decent system! However, it's dialogs like these that I really hate. You ask me a yes/no question. My answer is No but the options are not Yes or No. They're all things I don't want to do. https://t.co/BSoq8yLxRi",Jaxidian,,,"Indiana, USA",en
2599,1314223646848815112,2020-10-08 15:18:29,India offers Foxconn and Samsung perks to boost phone production https://t.co/6yBw4HeB4X,WalteRiley,,,"Washington, DC",en
1918,1314226499290124288,2020-10-08 15:29:49,"Old #sketch. Lips I did on my @SamsungMobileUS phone.
#hecticgraphics 
#hectorcantres 
#artwork
#lips 
#note #phone
#Sketching 
@SamsungMobile https://t.co/wjGuppgoUG",HectorCantres,,,USA,en
753,1314226705842700298,2020-10-08 15:30:38,"Share and win! Post on Social Media using the hashtag #AltiumLive for a chance to win a Samsung Ultrawide Curved Screen QLED Monitor.

Today's challenge is: Show us your all-time favorite personal project. https://t.co/hTnJEvpIPH",altium,,,"California, USA",en
371,1314228446885797888,2020-10-08 15:37:33,"The New SAMSUNG S20 FE 5G is in stores TODAY! Enjoy
it's pro-grade Triple Rear Camera and Stay Connected all
day with it's long lasting 4500 mAh battery! Activate a line
and experience this Amazing NEW Samsung Phone with its
awesome Features on the LARGEST 5G network. 
#NEROCKS https://t.co/Inc7olClGw",ShanaMarie_Koin,,T-Mobile,"Manhattan, NY",en
4794,1314234155006263299,2020-10-08 16:00:14,"Source confirmed that #Samsung has cancelled plans for a new Note in its smartphone lineup next year.

https://t.co/SEgu7nyamX 

The decision has been finalized internally.",itworldca,,,Toronto Ontario Canada,en
5501,1314234998396870657,2020-10-08 16:03:35,Thinking of buying Straight Talk Samsung Galaxy S8 S8+ Plus (64GB) LTE Prepaid Smartphone Refurbished? Read our late https://t.co/qw6oaoyzvy,iConvertwireles,,,"Nashville, TN",en
5146,1314235644508540930,2020-10-08 16:06:09,@AceLuceroTech @pachi72 @SamsungMobileUS I have to agree it's such a premium device.,iamwaynegilbert,,,"Brooklyn, NY",en
6221,1314237283130900480,2020-10-08 16:12:40,"Wow, there are so many updates out this week and today. Make sure to check them out! In preparation for One UI 3.

Video: https://t.co/m00tMGS0Yp

#Samsung #OneUI3 #GalaxyS20 #GalaxyNote20 https://t.co/ISRkyZ5uI9",jimmyispromo,,,"Midwest, US",en
1493,1314238842464075776,2020-10-08 16:18:52,"Lady up the way said she'll buy my bedroom set, tv and lr set. I'll sit in a plastic chair, sleep on the floor and watch my cousin's @netflix on my phone..just to pay this bill and get my baby back. Next to go is Dad's (RIP) @Samsung Fridge w/ the TV. I'll buy a $30 fridge.",atlmaryj,,,"Atlanta, GA",en
2117,1314239522989842432,2020-10-08 16:21:34,"Ok, I know these pics are from the Samsung Galaxy phone, But can you imagine if @BTS_twt #BTS Does their own perfume line?!
#Jimin #ParkJimin #JiminPark 
#BTSARMY #방탄소년단 
🌸🌸🌸🌸🌸🌸🌸
💜💜💜💜💜💜💜
🌺🌺🌺🌺🌺🌺🌺 https://t.co/rxiocZZdFy",Dianas_Galaxy,,,"Houston, TX",en
1492,1314241734616903680,2020-10-08 16:30:21,Imagine being alerted by your Galaxy Watch every time you are less than six feet from a coworker. Learn how Samsung and Radiant RFID's Social Distancing Management solution are creating a safer workplace experience. https://t.co/QDRtqpkNVt,ihdothis,,,"Atlanta, GA",en
4481,1314242503189684224,2020-10-08 16:33:24,"Best pre-Prime Day 2020 phone deals: Samsung Galaxy S20 FE 5G for $600, Moto G Power for $180 https://t.co/hEL5JriEzR by @alisondenisco",TechByGP,,,"Detroit, MI",en
6117,1314243563312443397,2020-10-08 16:37:37,I helped @TINARAES from @GenG get through the @SamsungMobileUS #MysticMapMayhem Escape map! Seriously such a good map by @quantumbuilds. LOVED the future and past concept. Check it out guys: https://t.co/r9w1r923f1 https://t.co/JgVD8l200y,MustardPlays,,,"Utah, USA",en
1917,1314245128656048129,2020-10-08 16:43:50,"#Samsung Galaxy F41 launched with 64MP Camera, 6000 mAh battery and Exynos 9611 in #India - #Exynos9611 #GalaxyF41 #Launches - #Featured #News - https://t.co/BZrJppXkHM https://t.co/gLfpgjlQa2",gadgetsay,,,United States,en
1916,1314245263700025345,2020-10-08 16:44:23,"So should I switch to Samsung?! @BTS_twt #JIMIN #jimtober2020 #chimtober 
https://t.co/jMMLKbPoJG https://t.co/qdhGH9lybw",AdalynJ1,,,United States,en
5925,1314249130533957641,2020-10-08 16:59:44,"Writing a bunch of emails on my phone and addressing them to people's usernames. My auto-correct is going HAM.

If you get an email from me and, instead of your name, there's a list of ingredients for cupcakes or some deep space star cluster, blame Samsung. https://t.co/zHCrob0KoI",TheHunterWildTV,,,"Seattle, WA",en
5924,1314251480522649601,2020-10-08 17:09:05,Should you buy the Garmin Venu Sq or Samsung Galaxy Watch Active 2? https://t.co/uhLnExHPbv @slideme https://t.co/moQlyVeuoi,slideme,,,"Seattle, USA",en
2595,1314252223518568448,2020-10-08 17:12:02,Just the the galaxy z fold 2 @SamsungMobileUS. It's unbelievable. Just got it yesterday and noticed It's a big adjustment compared to the normal smartphone. I can't find a case anywhere so I'm being careful. There are some quirks though.,TonyBotzZz,,,Bronx NY,en
258,1314254657238241280,2020-10-08 17:21:42,"@tarrabyte We do like your idea for a custom case with a paw print, however, we do not have the option to customize the Samsung S9+. Do you plan to upgrade your device soon?",OtterBox,,,"Fort Collins, CO",en
1491,1314259657679044609,2020-10-08 17:41:34,"@VenusenaOW Oh, same! I will probably have a case that covers everything anyways but it's still nice to have a little bit of colour peeking through, I'm so tired of always getting a black phone. If I could get my hands on the samsung s20 bts edition though... it looks so good!🤯",Sasinett,,,Sweden,en
2924,1314260356202663943,2020-10-08 17:44:21,Convinced @kopin  supplying light heavyweight @nreal Light device thru JV partner @BoeTechnology ultimate new heavyweight of #oled w/ micro OLEDos via $kopn wafers. https://t.co/Sufkv5va9G - you can’t tell me 10 mill units aren’t selling in 24 months once $aapl Samsung $FB enter,Plantandwatch,,,"Detroit, MI",en
1915,1314261380891996160,2020-10-08 17:48:25,"@YmiaX @Drfordjr @Bravo6ixxx @JuniorReyes17 @charlieINTEL I wouldn't know too much about that, I'm not really a phone guy. I just know that if you're wanting a decent phone for an OK price that Samsung's older models can work pretty well.",TheBagelBiscuit,,,United States,en
6116,1314263115798732801,2020-10-08 17:55:19,"OpenRF consortium could save time, money for #smartphone industry 
https://t.co/eD2Ad0FhKQ 
@Broadcom @intel @MediaTek @murata_na @QorvoInc @Samsung https://t.co/DiF5mZ39Xm",FierceWireless,,,"Washington, D.C.",en
4623,1314263482095738881,2020-10-08 17:56:46,"@SocialSMktg I use a Dell Laptop - so much easier. Sometimes my Samsung phone. I like Mac for graphics work, etc.",GraphicProducts,,,"Beaverton, OR",en
368,1314267099074899968,2020-10-08 18:11:08,Imagine spending years developing a screen that can fold just to make a fucking flip phone 😂 Samsung what are you doing..,RVKITofficial,,,"New Jersey, USA",en
1914,1314269072998137857,2020-10-08 18:18:59,"Why are samsung cases nonexistent on phone case websites):
I just want cute phone cases for my s7 is that too much to ask for?",snazzymaddie917,,,"Kansas City, MO",en
2247,1314270862745505794,2020-10-08 18:26:06,"@ziggydziegman @googlefi @SamsungMobileUS Thanks buddy, figured you’d know — I didn’t click the phone links…",GothamNY,,,New York,en
2591,1314274351085092865,2020-10-08 18:39:57,"@Lunarwastakenn @Nux_Taku Ha ha, Samsung Galaxy Note 20 Ultra camera go brrrrr. 108MP is totally b a d.",Y_TELECTRIC,,,Mars,en
5726,1314274360543248384,2020-10-08 18:40:00,".@Samsung expected its 3rd-quarter profit to be the largest in 2 years, as its chip business got a boost from U.S. sanctions on Huawei Technologies Co. and its mobile sales bounced back on pent-up demand amid the pandemic, @YonhapNews reports https://t.co/Y23xU4D1Yo",CSISKoreaChair,,,"Washington, DC",en
745,1314274809258348545,2020-10-08 18:41:47,"@mattleibow Why not get a great phone for a moderate amount of money, and plan to upgrade in 2 years?  https://t.co/RSVurWBplw",GaborFari,,,NJ,en
3229,1314277958895403008,2020-10-08 18:54:18,@SmashSquadMMA @18v_official @JamesHartagram No ipod I have a Samsung phone,mduszka,,,michigan,en
5922,1314279748063899650,2020-10-08 19:01:24,"@mr_laidback @SkyeTheWeeb @AverageSonicFan @BIaqrionna imagine crying about iphones and androids
piracy is ez on android
piracy is epic
Even though i didn't really pirate anything on my phone since i'm not interested in something.
And i just use my phone for something useful.
aka i use samsung flow/your phone on my PC.
very useful.",Gaodust1,,,home,en
2116,1314281024352915457,2020-10-08 19:06:29,"@Samsung I need help with my phone. I am having trouble with phone calls. I sent a request for help on your website, but apparently, it went to the wrong option. I am told to contact Samsung Electronics with my email. How do I do this? Or can I seek help here? Thank you",CaseyHorton77,,,"Round Rock, TX",en
744,1314281284626243585,2020-10-08 19:07:31,@SamsungSupport is there a direct line with the department that handles Samsung Access? Returned a device that was acknowledged via email. However the 7 business days to evaluate the return has passed and I have received no word.,Ny3Ranger,,,NYC,en
3451,1314282537506820102,2020-10-08 19:12:29,I don’t care if Samsung’s new phone takes me to work. I don’t want green bubbles,kooolcattt,,,"Wallkill, NY",en
4187,1314283189490327552,2020-10-08 19:15:05,Samsung Galaxy S20 FE review: the right price for the right stuff https://t.co/g1Y55d7ns6 https://t.co/4yF539xjLW,verge,,,New York,en
2991,1314284269397778432,2020-10-08 19:19:22,"@SamsungMobileUS thanks for following me! 
Love the product, if you ever want to send me a free phone I promise I'll never stop you 😄",ChrisHoroshak,,,"Eveleth, MN",en
362,1314284391292600320,2020-10-08 19:19:51,"a pair of plastic fantastic Samsung phone reviews from @backlon for you:

Note 20: https://t.co/Lwn74BfrAl

S20 FE: https://t.co/J8h1EFhyJl",dcseifert,,,New York,en
361,1314284759867109380,2020-10-08 19:21:19,Samsung Galaxy S20 FE review: the right price for the right stuff https://t.co/nVSBkMifr6,vergereviews,,,"New York, NY",en
5409,1314285422915342336,2020-10-08 19:23:57,"@linnjo88 ahah xD that's typical phone makers! they make them good for a year and then they destroyes! Tho Android/Samsung is better ! !

bring back Nokia 3210 !!!",LarrieToTheEnd,,,Sweden,en
1429,1314285695926632449,2020-10-08 19:25:02,Can you name all of these Samsung phones? https://t.co/vPzbGvbTJv,TechPathTV,,,"Fort Lauderdale, Florida",en
3447,1314285805670719494,2020-10-08 19:25:28,korean shows be like yes this man is using a samsung the only phone available https://t.co/JGgDfG2nAC,folyqe,,,Hungary,en
6006,1314286347184676866,2020-10-08 19:27:38,"@LarrieToTheEnd I had a Nokia 3210 😂
My first phone was orange, then I had one with 'snakes' and you could pay for ringtones (maybe that was samsung. It was blue), then a flip phone, then a horrible one, and then my beloved Huawei. I didn't expect a new one so soon 😂",linnjo88,,,Norway,en
1625,1314286634691694592,2020-10-08 19:28:46,"Samsung Mobile Twitter update
#BTSxSamsung #BTS #Morocco #mbao https://t.co/HQZjIGUhs3",MBAO2013,,,Morocco,en
177,1314287157826080768,2020-10-08 19:30:51,"And a fun little video: Why does Samsung make so many phones?

https://t.co/cs6GTTLVbV",backlon,,,"San Francisco, CA",en
3160,1314287389590814720,2020-10-08 19:31:46,"@bernstein_lynn @Samsung @JRRaphael According to Samsung's privacy policy, audio and video are FAIR GAME. I screenshoted that section above. If you use a Samsung phone, you essentially consent to Samsung spying on you. Literally.",MarkTurnerNC,,,"Raleigh, NC, USA",en
3773,1314287476027072512,2020-10-08 19:32:07,"Best pre-Prime Day 2020 phone deals: Samsung Galaxy S20 FE 5G for $600, Moto G7 Power for $180 https://t.co/Prdsd41lsy via @CNET",stem_nastics,,,"Maryland, USA",en
4182,1314290477865238532,2020-10-08 19:44:02,@RealTopTechGeek @SamsungMobileUS @SamsungMobile @SamsungUS Your seriously crushing it! I wish they would do that for me lol enjoy the phone!!,TechWithMeYT,,,"New Jersey, USA",en
4778,1314291782277107712,2020-10-08 19:49:13,"Check out my live matrix lock screen wallpaper for my Samsung Galaxy Note 20 Ultra. If you want it, get it here: https://t.co/0pc6Yvmm6s
(works on any samsung smartphone) https://t.co/kiED6BpOaj",sakitechonline,,,Philadelphia,en
5132,1314292810833682433,2020-10-08 19:53:19,"I'm trying to cop the @SamsungMobile #ZFold2 ... Not sure when but man... My battle of always wanting a tablet, buying one and never using it over my phone can finally end.",HaTTa_IRL,,,NYC,en
736,1314293364582486016,2020-10-08 19:55:31,@JMillionNYC @TMobile @SamsungMobileUS @SamsungMobile Tell me more about this phone.. I want it,HaTTa_IRL,,,NYC,en
5921,1314294430245953537,2020-10-08 19:59:45,BTS X SAMSUNG: A Piece of Cake V ver. https://t.co/Z4tBXpbErG,babycassandraa,,,"Tacoma, WA",en
5407,1314295780816101380,2020-10-08 20:05:07,@Joe_wrighttt None as they don't have what my phone has freedom to make it my own device and I have the Samsung Galaxy Note 20 Ultra 5G and it's a beast compared to these toys.,Tagonn2321,,,"Dallas, NC",en
3443,1314299669640552465,2020-10-08 20:20:34,Galaxy F41 presented – the first smartphone from the new line of Samsung https://t.co/89z4ASZJR4 https://t.co/ywlNvLlzbU,Gadget_Tendency,,,New York,en
734,1314299877849997332,2020-10-08 20:21:24,Strong smartphone sales and a rush demand for chips from Huawei is likely to fuel Samsung to post a surge in third-quarter profit https://t.co/WdFKRKQBY7 https://t.co/VywTm9beZh @Reuters,VOAStevenson,,,Washington DC,en
2922,1314300996869332996,2020-10-08 20:25:50,"Just shipped off my Samsung S9, bye phone!",adrieedwards,,,"Chicago, IL",en
3283,1314302324131598336,2020-10-08 20:31:07,@SamsungMobileUS Samsung has piss poor customer service and I will NEVER buy another Samsung phone!,2007RainGlide,,,United States,en
3034,1314302626788511749,2020-10-08 20:32:19,Ok my two year old @SamsungSupport smart tv broke yesterday where half the screen went dark. I was ok with it during the debate because it covered Pence’s face and I didn’t have to look at hime. Now I’m just mad a tv only two years old is not working. Damn you @SamsungUS,dougied86,,,"Mission, KS",en
5920,1314302687140175872,2020-10-08 20:32:33,"Samsung Galaxy Watch Active2 LTE refurbs are just $175 for 40mm, $195 for 44mm https://t.co/JbIYWQvVXv @slideme https://t.co/eOcsOPwwsc",slideme,,,"Seattle, USA",en
1552,1314305447784935424,2020-10-08 20:43:32,"TFW you try to read a Note in your phone and the new version tries to tell you that you now need an ADD ON app and everytime you try to install it the app crashes. Thanks @SamsungMobile might want to rethink that. Just when Notes was starting to become handy.
#samsungbugs https://t.co/Vd7jOlM46D",LindaWonder,,"Maplewood, MN","Twin Cities, MN",en
2236,1314306317650190336,2020-10-08 20:46:59,@mcwm hahaah I'm a huge Samsung Note fan but I'm not here for a lifesize phone,patrickdehahn,,,Brooklyn,en
1623,1314309412119404544,2020-10-08 20:59:17,@MikeSievert @universalwins @TMobile @SamsungMobileUS I love Samsung! I need this device!,asniadecki98,,,"South Bend, IN, United States",en
3282,1314309608643727360,2020-10-08 21:00:04,"TracFone Samsung Galaxy J3 Luna Pro 4G LTE Prepaid Smartphone
https://t.co/d66FZvqQfN https://t.co/HL80kOb000",DealsOnProducts,,,United States,en
1761,1314317379137163269,2020-10-08 21:30:56,NGL I just got my first @Samsung phone and I'm actually a lot happier with it than expected. The Note 20 Ultra is a phenomenal piece of kit. Still sad my OnePlus 7 Pro crapped out randomly.,untraceablez,,,"Chicago, IL",en
6111,1314323303033602049,2020-10-08 21:54:29,"I went to Walmart and the one thing I wanted was a wall adapter to charge my phone (specifically the Samsung ones) and they weren't there

I love Walmart https://t.co/aFDYjHYPxy",MNightbirb,,,"Northern Indiana, USA",en
3441,1314323491819225088,2020-10-08 21:55:14,"New phone. @SamsungMobile #galaxyS20
#thursdayvibes 
#nerd https://t.co/cbRWh1qX15",ShawnFitzgibbon,,,"South Boston, Massachusetts",en
3158,1314326122063167494,2020-10-08 22:05:41,Oh... My. I just tried Xbox game pass on my new (work) Samsung S20. I can litterally play most of my Xbox games on my phone 😲😲😲 This might be the point where I decide to get the Xbox X.,razumasu,,,Denmark,en
5591,1314327163265445888,2020-10-08 22:09:49,Starting to finally get used to the new Android gestures after One UI 2.5 turned them on as a thing across Android on Samsung devices. The extra screen real estate on my Note 10+ is so interesting.,Neybulot,,"Austin, TX","Austin, TX",en
4771,1314327528056729600,2020-10-08 22:11:16,"The glass back shattered. Samsung's Customer Relations: ""Sorry out of warranty repair"" ""physical damage is not covered"" My thing is if they had sent me the case I pre-orderd last month before the phone came out my phone would be fine.",xepher89,,,"Toronto, Ontario",en
4770,1314327529021493248,2020-10-08 22:11:16,"@SamsungCanada has 0 empathy. They sell you $2779.99 before tax phone, wrapped in glass, no accessories available at launch. You crack your phone n they shrug their shoulders. Looking at my situation you can't help me at all? Baffled and very disappointed @SamsungMobile @samsung",xepher89,,,"Toronto, Ontario",en
1621,1314328407296049152,2020-10-08 22:14:45,"@Mintmobile heard nothing but good things from y'all

Plus I'm a huge Reynolds fan, so...y'know. You basically already won my heart and body over. Now you have my wallet. 

Now if you'll excuse me, I need to go watch Foolproof on my Samsung Smart TV while drinking American Aviation Gin.",KaelArts,,,"Tennessee, USA",en
4622,1314329343988961283,2020-10-08 22:18:29,@jscukanec Haven’t been able to convince Heather to let you get “The Wall” from Samsung? You’ve saved money by not going for the last 7 months and 292” should make up for the theater screen. Plus you never have to watch a movie with your brother again.,AuggieFord,,,"Portland, OR",en
5835,1314337790092509184,2020-10-08 22:52:03,@SamsungMobile @BTS_twt I'll order one to go please. You can throw in the phone too...😌 https://t.co/S2lf2j1Hfe,ShaArt555,,,"Montréal, Québec, Canada",en
1550,1314342417412296704,2020-10-08 23:10:26,@SamsungSupport @SamsungMobileUS why the note 10 plus screen is so easily cracked? Literally had it in my back pocket for 10 mins car ride and it got cracked. Will warranty cover this?,timhuynh94,,,eden prairie minnesota,en
1130,1314343412234149889,2020-10-08 23:14:23,@MaxWinebach 3 weeks now waiting to get a replacement from Samsung Care+(Asurion). Front screen is destroyed and not responding anymore.,imosvi,,,"New York, USA",en
